type,cause,year,month,dead
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,9,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,10,36
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,11,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,12,30
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,1,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,2,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,3,37
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,4,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,5,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,6,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,7,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,8,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,9,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,10,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,11,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2006,12,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,1,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,2,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,3,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,4,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,5,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,6,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,7,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,8,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,9,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,10,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,11,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2007,12,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,1,30
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,2,31
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,3,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,4,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,5,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,6,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,7,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,8,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,9,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,10,33
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,11,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2008,12,31
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,1,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,2,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,3,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,4,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,5,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,6,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,7,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,8,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,9,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,10,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,11,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2009,12,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,1,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,2,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,3,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,4,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,5,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,6,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,7,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,8,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,9,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,10,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,11,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2010,12,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,1,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,2,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,3,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,4,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,5,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,6,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,7,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,8,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,9,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,10,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,11,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2011,12,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,1,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,2,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,3,32
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,4,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,5,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,6,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,7,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,8,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,9,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,10,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,11,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2012,12,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,1,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,2,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,3,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,4,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,5,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,6,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,7,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,8,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,9,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,10,11
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,11,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2013,12,13
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,1,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,2,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,3,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,4,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,5,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,6,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,7,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,8,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,9,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,10,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,11,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2014,12,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,1,33
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,2,10
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,3,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,4,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,5,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,6,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,7,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,8,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,9,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,10,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,11,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2015,12,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,1,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,2,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,3,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,4,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,5,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,6,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,7,32
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,8,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,9,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,10,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,11,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2016,12,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,1,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,2,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,3,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,4,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,5,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,6,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,7,10
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,8,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,9,12
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,10,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,11,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2017,12,15
ucd,D69.4: Other primary thrombocytopenia,2004,4,10
ucd,D69.4: Other primary thrombocytopenia,2006,3,11
ucd,D69.5: Secondary thrombocytopenia,2006,2,10
ucd,D69.5: Secondary thrombocytopenia,2008,4,10
ucd,"D69.6: Thrombocytopenia, unspecified",1999,1,55
ucd,"D69.6: Thrombocytopenia, unspecified",1999,2,50
ucd,"D69.6: Thrombocytopenia, unspecified",1999,3,51
ucd,"D69.6: Thrombocytopenia, unspecified",1999,4,53
ucd,"D69.6: Thrombocytopenia, unspecified",1999,5,42
ucd,"D69.6: Thrombocytopenia, unspecified",1999,6,33
ucd,"D69.6: Thrombocytopenia, unspecified",1999,7,49
ucd,"D69.6: Thrombocytopenia, unspecified",1999,8,38
ucd,"D69.6: Thrombocytopenia, unspecified",1999,9,33
ucd,"D69.6: Thrombocytopenia, unspecified",1999,10,47
ucd,"D69.6: Thrombocytopenia, unspecified",1999,11,32
ucd,"D69.6: Thrombocytopenia, unspecified",1999,12,36
ucd,"D69.6: Thrombocytopenia, unspecified",2000,1,49
ucd,"D69.6: Thrombocytopenia, unspecified",2000,2,37
ucd,"D69.6: Thrombocytopenia, unspecified",2000,3,44
ucd,"D69.6: Thrombocytopenia, unspecified",2000,4,37
ucd,"D69.6: Thrombocytopenia, unspecified",2000,5,44
ucd,"D69.6: Thrombocytopenia, unspecified",2000,6,34
ucd,"D69.6: Thrombocytopenia, unspecified",2000,7,55
ucd,"D69.6: Thrombocytopenia, unspecified",2000,8,50
ucd,"D69.6: Thrombocytopenia, unspecified",2000,9,39
ucd,"D69.6: Thrombocytopenia, unspecified",2000,10,40
ucd,"D69.6: Thrombocytopenia, unspecified",2000,11,46
ucd,"D69.6: Thrombocytopenia, unspecified",2000,12,47
ucd,"D69.6: Thrombocytopenia, unspecified",2001,1,44
ucd,"D69.6: Thrombocytopenia, unspecified",2001,2,43
ucd,"D69.6: Thrombocytopenia, unspecified",2001,3,48
ucd,"D69.6: Thrombocytopenia, unspecified",2001,4,39
ucd,"D69.6: Thrombocytopenia, unspecified",2001,5,38
ucd,"D69.6: Thrombocytopenia, unspecified",2001,6,34
ucd,"D69.6: Thrombocytopenia, unspecified",2001,7,40
ucd,"D69.6: Thrombocytopenia, unspecified",2001,8,38
ucd,"D69.6: Thrombocytopenia, unspecified",2001,9,39
ucd,"D69.6: Thrombocytopenia, unspecified",2001,10,35
ucd,"D69.6: Thrombocytopenia, unspecified",2001,11,34
ucd,"D69.6: Thrombocytopenia, unspecified",2001,12,52
ucd,"D69.6: Thrombocytopenia, unspecified",2002,1,47
ucd,"D69.6: Thrombocytopenia, unspecified",2002,2,38
ucd,"D69.6: Thrombocytopenia, unspecified",2002,3,46
ucd,"D69.6: Thrombocytopenia, unspecified",2002,4,38
ucd,"D69.6: Thrombocytopenia, unspecified",2002,5,40
ucd,"D69.6: Thrombocytopenia, unspecified",2002,6,45
ucd,"D69.6: Thrombocytopenia, unspecified",2002,7,33
ucd,"D69.6: Thrombocytopenia, unspecified",2002,8,48
ucd,"D69.6: Thrombocytopenia, unspecified",2002,9,30
ucd,"D69.6: Thrombocytopenia, unspecified",2002,10,33
ucd,"D69.6: Thrombocytopenia, unspecified",2002,11,40
ucd,"D69.6: Thrombocytopenia, unspecified",2002,12,47
ucd,"D69.6: Thrombocytopenia, unspecified",2003,1,49
ucd,"D69.6: Thrombocytopenia, unspecified",2003,2,32
ucd,"D69.6: Thrombocytopenia, unspecified",2003,3,38
ucd,"D69.6: Thrombocytopenia, unspecified",2003,4,38
ucd,"D69.6: Thrombocytopenia, unspecified",2003,5,49
ucd,"D69.6: Thrombocytopenia, unspecified",2003,6,48
ucd,"D69.6: Thrombocytopenia, unspecified",2003,7,43
ucd,"D69.6: Thrombocytopenia, unspecified",2003,8,45
ucd,"D69.6: Thrombocytopenia, unspecified",2003,9,47
ucd,"D69.6: Thrombocytopenia, unspecified",2003,10,41
ucd,"D69.6: Thrombocytopenia, unspecified",2003,11,32
ucd,"D69.6: Thrombocytopenia, unspecified",2003,12,55
ucd,"D69.6: Thrombocytopenia, unspecified",2004,1,43
ucd,"D69.6: Thrombocytopenia, unspecified",2004,2,33
ucd,"D69.6: Thrombocytopenia, unspecified",2004,3,36
ucd,"D69.6: Thrombocytopenia, unspecified",2004,4,37
ucd,"D69.6: Thrombocytopenia, unspecified",2004,5,34
ucd,"D69.6: Thrombocytopenia, unspecified",2004,6,39
ucd,"D69.6: Thrombocytopenia, unspecified",2004,7,39
ucd,"D69.6: Thrombocytopenia, unspecified",2004,8,45
ucd,"D69.6: Thrombocytopenia, unspecified",2004,9,35
ucd,"D69.6: Thrombocytopenia, unspecified",2004,10,37
ucd,"D69.6: Thrombocytopenia, unspecified",2004,11,43
ucd,"D69.6: Thrombocytopenia, unspecified",2004,12,53
ucd,"D69.6: Thrombocytopenia, unspecified",2005,1,48
ucd,"D69.6: Thrombocytopenia, unspecified",2005,2,40
ucd,"D69.6: Thrombocytopenia, unspecified",2005,3,37
ucd,"D69.6: Thrombocytopenia, unspecified",2005,4,43
ucd,"D69.6: Thrombocytopenia, unspecified",2005,5,29
ucd,"D69.6: Thrombocytopenia, unspecified",2005,6,30
ucd,"D69.6: Thrombocytopenia, unspecified",2005,7,44
ucd,"D69.6: Thrombocytopenia, unspecified",2005,8,32
ucd,"D69.6: Thrombocytopenia, unspecified",2005,9,27
ucd,"D69.6: Thrombocytopenia, unspecified",2005,10,45
ucd,"D69.6: Thrombocytopenia, unspecified",2005,11,36
ucd,"D69.6: Thrombocytopenia, unspecified",2005,12,43
ucd,"D69.6: Thrombocytopenia, unspecified",2006,1,26
ucd,"D69.6: Thrombocytopenia, unspecified",2006,2,28
ucd,"D69.6: Thrombocytopenia, unspecified",2006,3,26
ucd,"D69.6: Thrombocytopenia, unspecified",2006,4,44
ucd,"D69.6: Thrombocytopenia, unspecified",2006,5,29
ucd,"D69.6: Thrombocytopenia, unspecified",2006,6,23
ucd,"D69.6: Thrombocytopenia, unspecified",2006,7,37
ucd,"D69.6: Thrombocytopenia, unspecified",2006,8,46
ucd,"D69.6: Thrombocytopenia, unspecified",2006,9,29
ucd,"D69.6: Thrombocytopenia, unspecified",2006,10,37
ucd,"D69.6: Thrombocytopenia, unspecified",2006,11,46
ucd,"D69.6: Thrombocytopenia, unspecified",2006,12,41
ucd,"D69.6: Thrombocytopenia, unspecified",2007,1,38
ucd,"D69.6: Thrombocytopenia, unspecified",2007,2,42
ucd,"D69.6: Thrombocytopenia, unspecified",2007,3,37
ucd,"D69.6: Thrombocytopenia, unspecified",2007,4,44
ucd,"D69.6: Thrombocytopenia, unspecified",2007,5,34
ucd,"D69.6: Thrombocytopenia, unspecified",2007,6,41
ucd,"D69.6: Thrombocytopenia, unspecified",2007,7,34
ucd,"D69.6: Thrombocytopenia, unspecified",2007,8,34
ucd,"D69.6: Thrombocytopenia, unspecified",2007,9,31
ucd,"D69.6: Thrombocytopenia, unspecified",2007,10,43
ucd,"D69.6: Thrombocytopenia, unspecified",2007,11,32
ucd,"D69.6: Thrombocytopenia, unspecified",2007,12,34
ucd,"D69.6: Thrombocytopenia, unspecified",2008,1,42
ucd,"D69.6: Thrombocytopenia, unspecified",2008,2,38
ucd,"D69.6: Thrombocytopenia, unspecified",2008,3,33
ucd,"D69.6: Thrombocytopenia, unspecified",2008,4,33
ucd,"D69.6: Thrombocytopenia, unspecified",2008,5,37
ucd,"D69.6: Thrombocytopenia, unspecified",2008,6,33
ucd,"D69.6: Thrombocytopenia, unspecified",2008,7,33
ucd,"D69.6: Thrombocytopenia, unspecified",2008,8,23
ucd,"D69.6: Thrombocytopenia, unspecified",2008,9,23
ucd,"D69.6: Thrombocytopenia, unspecified",2008,10,37
ucd,"D69.6: Thrombocytopenia, unspecified",2008,11,24
ucd,"D69.6: Thrombocytopenia, unspecified",2008,12,35
ucd,"D69.6: Thrombocytopenia, unspecified",2009,1,35
ucd,"D69.6: Thrombocytopenia, unspecified",2009,2,30
ucd,"D69.6: Thrombocytopenia, unspecified",2009,3,39
ucd,"D69.6: Thrombocytopenia, unspecified",2009,4,28
ucd,"D69.6: Thrombocytopenia, unspecified",2009,5,39
ucd,"D69.6: Thrombocytopenia, unspecified",2009,6,37
ucd,"D69.6: Thrombocytopenia, unspecified",2009,7,29
ucd,"D69.6: Thrombocytopenia, unspecified",2009,8,20
ucd,"D69.6: Thrombocytopenia, unspecified",2009,9,34
ucd,"D69.6: Thrombocytopenia, unspecified",2009,10,39
ucd,"D69.6: Thrombocytopenia, unspecified",2009,11,34
ucd,"D69.6: Thrombocytopenia, unspecified",2009,12,33
ucd,"D69.6: Thrombocytopenia, unspecified",2010,1,42
ucd,"D69.6: Thrombocytopenia, unspecified",2010,2,41
ucd,"D69.6: Thrombocytopenia, unspecified",2010,3,34
ucd,"D69.6: Thrombocytopenia, unspecified",2010,4,36
ucd,"D69.6: Thrombocytopenia, unspecified",2010,5,36
ucd,"D69.6: Thrombocytopenia, unspecified",2010,6,39
ucd,"D69.6: Thrombocytopenia, unspecified",2010,7,31
ucd,"D69.6: Thrombocytopenia, unspecified",2010,8,29
ucd,"D69.6: Thrombocytopenia, unspecified",2010,9,30
ucd,"D69.6: Thrombocytopenia, unspecified",2010,10,44
ucd,"D69.6: Thrombocytopenia, unspecified",2010,11,34
ucd,"D69.6: Thrombocytopenia, unspecified",2010,12,40
ucd,"D69.6: Thrombocytopenia, unspecified",2011,1,47
ucd,"D69.6: Thrombocytopenia, unspecified",2011,2,26
ucd,"D69.6: Thrombocytopenia, unspecified",2011,3,43
ucd,"D69.6: Thrombocytopenia, unspecified",2011,4,39
ucd,"D69.6: Thrombocytopenia, unspecified",2011,5,29
ucd,"D69.6: Thrombocytopenia, unspecified",2011,6,33
ucd,"D69.6: Thrombocytopenia, unspecified",2011,7,49
ucd,"D69.6: Thrombocytopenia, unspecified",2011,8,35
ucd,"D69.6: Thrombocytopenia, unspecified",2011,9,36
ucd,"D69.6: Thrombocytopenia, unspecified",2011,10,37
ucd,"D69.6: Thrombocytopenia, unspecified",2011,11,27
ucd,"D69.6: Thrombocytopenia, unspecified",2011,12,33
ucd,"D69.6: Thrombocytopenia, unspecified",2012,1,34
ucd,"D69.6: Thrombocytopenia, unspecified",2012,2,41
ucd,"D69.6: Thrombocytopenia, unspecified",2012,3,44
ucd,"D69.6: Thrombocytopenia, unspecified",2012,4,38
ucd,"D69.6: Thrombocytopenia, unspecified",2012,5,41
ucd,"D69.6: Thrombocytopenia, unspecified",2012,6,22
ucd,"D69.6: Thrombocytopenia, unspecified",2012,7,33
ucd,"D69.6: Thrombocytopenia, unspecified",2012,8,40
ucd,"D69.6: Thrombocytopenia, unspecified",2012,9,34
ucd,"D69.6: Thrombocytopenia, unspecified",2012,10,35
ucd,"D69.6: Thrombocytopenia, unspecified",2012,11,45
ucd,"D69.6: Thrombocytopenia, unspecified",2012,12,38
ucd,"D69.6: Thrombocytopenia, unspecified",2013,1,47
ucd,"D69.6: Thrombocytopenia, unspecified",2013,2,54
ucd,"D69.6: Thrombocytopenia, unspecified",2013,3,37
ucd,"D69.6: Thrombocytopenia, unspecified",2013,4,43
ucd,"D69.6: Thrombocytopenia, unspecified",2013,5,26
ucd,"D69.6: Thrombocytopenia, unspecified",2013,6,40
ucd,"D69.6: Thrombocytopenia, unspecified",2013,7,31
ucd,"D69.6: Thrombocytopenia, unspecified",2013,8,33
ucd,"D69.6: Thrombocytopenia, unspecified",2013,9,36
ucd,"D69.6: Thrombocytopenia, unspecified",2013,10,25
ucd,"D69.6: Thrombocytopenia, unspecified",2013,11,26
ucd,"D69.6: Thrombocytopenia, unspecified",2013,12,39
ucd,"D69.6: Thrombocytopenia, unspecified",2014,1,38
ucd,"D69.6: Thrombocytopenia, unspecified",2014,2,40
ucd,"D69.6: Thrombocytopenia, unspecified",2014,3,44
ucd,"D69.6: Thrombocytopenia, unspecified",2014,4,25
ucd,"D69.6: Thrombocytopenia, unspecified",2014,5,32
ucd,"D69.6: Thrombocytopenia, unspecified",2014,6,37
ucd,"D69.6: Thrombocytopenia, unspecified",2014,7,29
ucd,"D69.6: Thrombocytopenia, unspecified",2014,8,29
ucd,"D69.6: Thrombocytopenia, unspecified",2014,9,33
ucd,"D69.6: Thrombocytopenia, unspecified",2014,10,40
ucd,"D69.6: Thrombocytopenia, unspecified",2014,11,37
ucd,"D69.6: Thrombocytopenia, unspecified",2014,12,25
ucd,"D69.6: Thrombocytopenia, unspecified",2015,1,39
ucd,"D69.6: Thrombocytopenia, unspecified",2015,2,38
ucd,"D69.6: Thrombocytopenia, unspecified",2015,3,40
ucd,"D69.6: Thrombocytopenia, unspecified",2015,4,43
ucd,"D69.6: Thrombocytopenia, unspecified",2015,5,33
ucd,"D69.6: Thrombocytopenia, unspecified",2015,6,34
ucd,"D69.6: Thrombocytopenia, unspecified",2015,7,30
ucd,"D69.6: Thrombocytopenia, unspecified",2015,8,31
ucd,"D69.6: Thrombocytopenia, unspecified",2015,9,26
ucd,"D69.6: Thrombocytopenia, unspecified",2015,10,41
ucd,"D69.6: Thrombocytopenia, unspecified",2015,11,33
ucd,"D69.6: Thrombocytopenia, unspecified",2015,12,44
ucd,"D69.6: Thrombocytopenia, unspecified",2016,1,32
ucd,"D69.6: Thrombocytopenia, unspecified",2016,2,31
ucd,"D69.6: Thrombocytopenia, unspecified",2016,3,48
ucd,"D69.6: Thrombocytopenia, unspecified",2016,4,43
ucd,"D69.6: Thrombocytopenia, unspecified",2016,5,29
ucd,"D69.6: Thrombocytopenia, unspecified",2016,6,36
ucd,"D69.6: Thrombocytopenia, unspecified",2016,7,34
ucd,"D69.6: Thrombocytopenia, unspecified",2016,8,35
ucd,"D69.6: Thrombocytopenia, unspecified",2016,9,31
ucd,"D69.6: Thrombocytopenia, unspecified",2016,10,42
ucd,"D69.6: Thrombocytopenia, unspecified",2016,11,45
ucd,"D69.6: Thrombocytopenia, unspecified",2016,12,31
ucd,"D69.6: Thrombocytopenia, unspecified",2017,1,45
ucd,"D69.6: Thrombocytopenia, unspecified",2017,2,41
ucd,"D69.6: Thrombocytopenia, unspecified",2017,3,42
ucd,"D69.6: Thrombocytopenia, unspecified",2017,4,40
ucd,"D69.6: Thrombocytopenia, unspecified",2017,5,28
ucd,"D69.6: Thrombocytopenia, unspecified",2017,6,37
ucd,"D69.6: Thrombocytopenia, unspecified",2017,7,36
ucd,"D69.6: Thrombocytopenia, unspecified",2017,8,37
ucd,"D69.6: Thrombocytopenia, unspecified",2017,9,40
ucd,"D69.6: Thrombocytopenia, unspecified",2017,10,41
ucd,"D69.6: Thrombocytopenia, unspecified",2017,11,38
ucd,"D69.6: Thrombocytopenia, unspecified",2017,12,33
ucd,"D68.9: Coagulation defect, unspecified",2018,1,95
ucd,"D68.9: Coagulation defect, unspecified",2018,2,73
ucd,"D68.9: Coagulation defect, unspecified",2018,3,85
ucd,"D68.9: Coagulation defect, unspecified",2018,4,83
ucd,"D68.9: Coagulation defect, unspecified",2018,5,75
ucd,"D68.9: Coagulation defect, unspecified",2018,6,105
ucd,"D68.9: Coagulation defect, unspecified",2018,7,104
ucd,"D68.9: Coagulation defect, unspecified",2018,8,89
ucd,"D68.9: Coagulation defect, unspecified",2018,9,61
ucd,"D68.9: Coagulation defect, unspecified",2018,10,82
ucd,"D68.9: Coagulation defect, unspecified",2018,11,74
ucd,"D68.9: Coagulation defect, unspecified",2018,12,91
ucd,"D68.9: Coagulation defect, unspecified",2019,1,97
ucd,"D68.9: Coagulation defect, unspecified",2019,2,75
ucd,"D68.9: Coagulation defect, unspecified",2019,3,62
ucd,"D68.9: Coagulation defect, unspecified",2019,4,78
ucd,"D68.9: Coagulation defect, unspecified",2019,5,80
ucd,"D68.9: Coagulation defect, unspecified",2019,6,67
ucd,"D68.9: Coagulation defect, unspecified",2019,7,70
ucd,"D68.9: Coagulation defect, unspecified",2019,8,87
ucd,"D68.9: Coagulation defect, unspecified",2019,9,73
ucd,"D68.9: Coagulation defect, unspecified",2019,10,84
ucd,"D68.9: Coagulation defect, unspecified",2019,11,69
ucd,"D68.9: Coagulation defect, unspecified",2019,12,82
ucd,"D68.9: Coagulation defect, unspecified",2020,1,85
ucd,"D68.9: Coagulation defect, unspecified",2020,2,64
ucd,"D68.9: Coagulation defect, unspecified",2020,3,80
ucd,"D68.9: Coagulation defect, unspecified",2020,4,68
ucd,"D68.9: Coagulation defect, unspecified",2020,5,98
ucd,"D68.9: Coagulation defect, unspecified",2020,6,87
ucd,"D68.9: Coagulation defect, unspecified",2020,7,94
ucd,"D68.9: Coagulation defect, unspecified",2020,8,78
ucd,"D68.9: Coagulation defect, unspecified",2020,9,89
ucd,"D68.9: Coagulation defect, unspecified",2020,10,76
ucd,"D68.9: Coagulation defect, unspecified",2020,11,98
ucd,"D68.9: Coagulation defect, unspecified",2020,12,107
ucd,"D68.9: Coagulation defect, unspecified",2021,1,108
ucd,"D68.9: Coagulation defect, unspecified",2021,2,91
ucd,"D68.9: Coagulation defect, unspecified",2021,3,80
ucd,"D68.9: Coagulation defect, unspecified",2021,4,68
ucd,"D68.9: Coagulation defect, unspecified",2021,5,63
ucd,"D68.9: Coagulation defect, unspecified",2021,6,67
ucd,"D68.9: Coagulation defect, unspecified",2021,7,81
ucd,"D68.9: Coagulation defect, unspecified",2021,8,79
ucd,"D68.9: Coagulation defect, unspecified",2021,9,89
ucd,"D68.9: Coagulation defect, unspecified",2021,10,77
ucd,"D68.9: Coagulation defect, unspecified",2021,11,73
ucd,"D68.9: Coagulation defect, unspecified",2021,12,99
ucd,"D68.9: Coagulation defect, unspecified",2022,1,113
ucd,"D68.9: Coagulation defect, unspecified",2022,2,80
ucd,"D68.9: Coagulation defect, unspecified",2022,3,83
