발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2013,여자,09. C33-C34,폐,70-74세,1080,108.7
2013,여자,09. C33-C34,폐,75-79세,1111,149.6
2013,여자,09. C33-C34,폐,80-84세,837,181.5
2013,여자,09. C33-C34,폐,85세이상,684,209.0
2013,여자,09. C33-C34,폐,연령전체,7126,28.2
2014,남녀전체,09. C33-C34,폐,00-04세,1,0.0
2014,남녀전체,09. C33-C34,폐,05-09세,0,
2014,남녀전체,09. C33-C34,폐,10-14세,1,0.0
2014,남녀전체,09. C33-C34,폐,15-19세,7,0.2
2014,남녀전체,09. C33-C34,폐,20-24세,11,0.3
2014,남녀전체,09. C33-C34,폐,25-29세,29,0.9
2014,남녀전체,09. C33-C34,폐,30-34세,69,1.7
2014,남녀전체,09. C33-C34,폐,35-39세,157,4.1
2014,남녀전체,09. C33-C34,폐,40-44세,317,7.0
2014,남녀전체,09. C33-C34,폐,45-49세,676,15.7
2014,남녀전체,09. C33-C34,폐,50-54세,1361,31.5
2014,남녀전체,09. C33-C34,폐,55-59세,2289,62.2
2014,남녀전체,09. C33-C34,폐,60-64세,2887,114.5
2014,남녀전체,09. C33-C34,폐,65-69세,3513,174.9
2014,남녀전체,09. C33-C34,폐,70-74세,4738,265.4
2014,남녀전체,09. C33-C34,폐,75-79세,4222,325.7
2014,남녀전체,09. C33-C34,폐,80-84세,2594,355.5
2014,남녀전체,09. C33-C34,폐,85세이상,1569,328.9
2014,남녀전체,09. C33-C34,폐,연령전체,24441,48.1
2014,남자,09. C33-C34,폐,00-04세,0,
2014,남자,09. C33-C34,폐,05-09세,0,
2014,남자,09. C33-C34,폐,10-14세,1,0.1
2014,남자,09. C33-C34,폐,15-19세,6,0.3
2014,남자,09. C33-C34,폐,20-24세,5,0.3
2014,남자,09. C33-C34,폐,25-29세,12,0.7
2014,남자,09. C33-C34,폐,30-34세,33,1.6
2014,남자,09. C33-C34,폐,35-39세,79,4.0
2014,남자,09. C33-C34,폐,40-44세,180,7.8
2014,남자,09. C33-C34,폐,45-49세,376,17.3
2014,남자,09. C33-C34,폐,50-54세,787,36.0
2014,남자,09. C33-C34,폐,55-59세,1562,85.1
2014,남자,09. C33-C34,폐,60-64세,2105,170.3
2014,남자,09. C33-C34,폐,65-69세,2697,281.5
2014,남자,09. C33-C34,폐,70-74세,3558,450.7
2014,남자,09. C33-C34,폐,75-79세,3076,596.1
2014,남자,09. C33-C34,폐,80-84세,1747,729.6
2014,남자,09. C33-C34,폐,85세이상,827,687.2
2014,남자,09. C33-C34,폐,연령전체,17051,67.2
2014,여자,09. C33-C34,폐,00-04세,1,0.1
2014,여자,09. C33-C34,폐,05-09세,0,
2014,여자,09. C33-C34,폐,10-14세,0,
2014,여자,09. C33-C34,폐,15-19세,1,0.1
2014,여자,09. C33-C34,폐,20-24세,6,0.4
2014,여자,09. C33-C34,폐,25-29세,17,1.1
2014,여자,09. C33-C34,폐,30-34세,36,1.9
2014,여자,09. C33-C34,폐,35-39세,78,4.1
2014,여자,09. C33-C34,폐,40-44세,137,6.2
2014,여자,09. C33-C34,폐,45-49세,300,14.1
2014,여자,09. C33-C34,폐,50-54세,574,26.9
2014,여자,09. C33-C34,폐,55-59세,727,39.5
2014,여자,09. C33-C34,폐,60-64세,782,60.9
2014,여자,09. C33-C34,폐,65-69세,816,77.7
2014,여자,09. C33-C34,폐,70-74세,1180,118.5
2014,여자,09. C33-C34,폐,75-79세,1146,146.9
2014,여자,09. C33-C34,폐,80-84세,847,172.8
2014,여자,09. C33-C34,폐,85세이상,742,208.0
2014,여자,09. C33-C34,폐,연령전체,7390,29.1
2015,남녀전체,09. C33-C34,폐,00-04세,3,0.1
2015,남녀전체,09. C33-C34,폐,05-09세,1,0.0
2015,남녀전체,09. C33-C34,폐,10-14세,1,0.0
2015,남녀전체,09. C33-C34,폐,15-19세,3,0.1
2015,남녀전체,09. C33-C34,폐,20-24세,17,0.5
2015,남녀전체,09. C33-C34,폐,25-29세,12,0.4
2015,남녀전체,09. C33-C34,폐,30-34세,57,1.5
2015,남녀전체,09. C33-C34,폐,35-39세,144,3.7
2015,남녀전체,09. C33-C34,폐,40-44세,345,7.8
2015,남녀전체,09. C33-C34,폐,45-49세,605,13.8
2015,남녀전체,09. C33-C34,폐,50-54세,1345,31.5
2015,남녀전체,09. C33-C34,폐,55-59세,2341,60.3
2015,남녀전체,09. C33-C34,폐,60-64세,2909,107.1
2015,남녀전체,09. C33-C34,폐,65-69세,3716,176.2
2015,남녀전체,09. C33-C34,폐,70-74세,4614,259.6
2015,남녀전체,09. C33-C34,폐,75-79세,4296,317.4
2015,남녀전체,09. C33-C34,폐,80-84세,2725,343.1
2015,남녀전체,09. C33-C34,폐,85세이상,1589,306.8
2015,남녀전체,09. C33-C34,폐,연령전체,24723,48.5
2015,남자,09. C33-C34,폐,00-04세,1,0.1
2015,남자,09. C33-C34,폐,05-09세,0,
2015,남자,09. C33-C34,폐,10-14세,1,0.1
2015,남자,09. C33-C34,폐,15-19세,1,0.1
2015,남자,09. C33-C34,폐,20-24세,10,0.5
2015,남자,09. C33-C34,폐,25-29세,3,0.2
2015,남자,09. C33-C34,폐,30-34세,28,1.4
2015,남자,09. C33-C34,폐,35-39세,63,3.2
2015,남자,09. C33-C34,폐,40-44세,174,7.8
2015,남자,09. C33-C34,폐,45-49세,338,15.3
2015,남자,09. C33-C34,폐,50-54세,824,38.1
2015,남자,09. C33-C34,폐,55-59세,1537,79.3
2015,남자,09. C33-C34,폐,60-64세,2132,160.1
2015,남자,09. C33-C34,폐,65-69세,2854,282.3
2015,남자,09. C33-C34,폐,70-74세,3488,440.4
2015,남자,09. C33-C34,폐,75-79세,3189,584.2
2015,남자,09. C33-C34,폐,80-84세,1808,675.1
2015,남자,09. C33-C34,폐,85세이상,848,649.1
2015,남자,09. C33-C34,폐,연령전체,17299,68.0
2015,여자,09. C33-C34,폐,00-04세,2,0.2
2015,여자,09. C33-C34,폐,05-09세,1,0.1
2015,여자,09. C33-C34,폐,10-14세,0,
2015,여자,09. C33-C34,폐,15-19세,2,0.1
2015,여자,09. C33-C34,폐,20-24세,7,0.4
2015,여자,09. C33-C34,폐,25-29세,9,0.6
2015,여자,09. C33-C34,폐,30-34세,29,1.6
2015,여자,09. C33-C34,폐,35-39세,81,4.2
2015,여자,09. C33-C34,폐,40-44세,171,7.9
2015,여자,09. C33-C34,폐,45-49세,267,12.4
2015,여자,09. C33-C34,폐,50-54세,521,24.7
2015,여자,09. C33-C34,폐,55-59세,804,41.3
2015,여자,09. C33-C34,폐,60-64세,777,56.2
2015,여자,09. C33-C34,폐,65-69세,862,78.5
2015,여자,09. C33-C34,폐,70-74세,1126,114.3
2015,여자,09. C33-C34,폐,75-79세,1107,137.0
2015,여자,09. C33-C34,폐,80-84세,917,174.2
2015,여자,09. C33-C34,폐,85세이상,741,191.4
2015,여자,09. C33-C34,폐,연령전체,7424,29.1
2016,남녀전체,09. C33-C34,폐,00-04세,1,0.0
2016,남녀전체,09. C33-C34,폐,05-09세,0,
2016,남녀전체,09. C33-C34,폐,10-14세,4,0.2
2016,남녀전체,09. C33-C34,폐,15-19세,13,0.4
2016,남녀전체,09. C33-C34,폐,20-24세,11,0.3
2016,남녀전체,09. C33-C34,폐,25-29세,31,1.0
2016,남녀전체,09. C33-C34,폐,30-34세,69,1.9
2016,남녀전체,09. C33-C34,폐,35-39세,143,3.6
2016,남녀전체,09. C33-C34,폐,40-44세,318,7.5
2016,남녀전체,09. C33-C34,폐,45-49세,679,15.2
2016,남녀전체,09. C33-C34,폐,50-54세,1342,32.2
2016,남녀전체,09. C33-C34,폐,55-59세,2544,62.4
2016,남녀전체,09. C33-C34,폐,60-64세,3374,113.8
2016,남녀전체,09. C33-C34,폐,65-69세,3936,180.1
2016,남녀전체,09. C33-C34,폐,70-74세,4590,260.0
2016,남녀전체,09. C33-C34,폐,75-79세,4455,316.4
2016,남녀전체,09. C33-C34,폐,80-84세,3034,351.0
2016,남녀전체,09. C33-C34,폐,85세이상,1760,315.8
2016,남녀전체,09. C33-C34,폐,연령전체,26304,51.5
2016,남자,09. C33-C34,폐,00-04세,0,
2016,남자,09. C33-C34,폐,05-09세,0,
2016,남자,09. C33-C34,폐,10-14세,1,0.1
2016,남자,09. C33-C34,폐,15-19세,9,0.5
2016,남자,09. C33-C34,폐,20-24세,9,0.5
2016,남자,09. C33-C34,폐,25-29세,13,0.8
2016,남자,09. C33-C34,폐,30-34세,33,1.8
2016,남자,09. C33-C34,폐,35-39세,74,3.7
2016,남자,09. C33-C34,폐,40-44세,165,7.6
2016,남자,09. C33-C34,폐,45-49세,334,14.8
2016,남자,09. C33-C34,폐,50-54세,778,36.7
2016,남자,09. C33-C34,폐,55-59세,1635,80.4
2016,남자,09. C33-C34,폐,60-64세,2394,164.7
2016,남자,09. C33-C34,폐,65-69세,2969,283.1
2016,남자,09. C33-C34,폐,70-74세,3470,436.6
2016,남자,09. C33-C34,폐,75-79세,3286,571.6
2016,남자,09. C33-C34,폐,80-84세,2051,685.8
2016,남자,09. C33-C34,폐,85세이상,925,657.1
2016,남자,09. C33-C34,폐,연령전체,18146,71.1
2016,여자,09. C33-C34,폐,00-04세,1,0.1
2016,여자,09. C33-C34,폐,05-09세,0,
2016,여자,09. C33-C34,폐,10-14세,3,0.3
2016,여자,09. C33-C34,폐,15-19세,4,0.3
2016,여자,09. C33-C34,폐,20-24세,2,0.1
2016,여자,09. C33-C34,폐,25-29세,18,1.2
2016,여자,09. C33-C34,폐,30-34세,36,2.1
2016,여자,09. C33-C34,폐,35-39세,69,3.6
2016,여자,09. C33-C34,폐,40-44세,153,7.3
2016,여자,09. C33-C34,폐,45-49세,345,15.6
2016,여자,09. C33-C34,폐,50-54세,564,27.5
2016,여자,09. C33-C34,폐,55-59세,909,44.5
2016,여자,09. C33-C34,폐,60-64세,980,64.8
2016,여자,09. C33-C34,폐,65-69세,967,85.1
2016,여자,09. C33-C34,폐,70-74세,1120,115.4
2016,여자,09. C33-C34,폐,75-79세,1169,140.3
2016,여자,09. C33-C34,폐,80-84세,983,173.9
2016,여자,09. C33-C34,폐,85세이상,835,200.5
2016,여자,09. C33-C34,폐,연령전체,8158,31.9
2017,남녀전체,09. C33-C34,폐,00-04세,0,
2017,남녀전체,09. C33-C34,폐,05-09세,0,
2017,남녀전체,09. C33-C34,폐,10-14세,0,
2017,남녀전체,09. C33-C34,폐,15-19세,7,0.2
2017,남녀전체,09. C33-C34,폐,20-24세,13,0.4
2017,남녀전체,09. C33-C34,폐,25-29세,29,0.9
2017,남녀전체,09. C33-C34,폐,30-34세,48,1.4
2017,남녀전체,09. C33-C34,폐,35-39세,116,2.9
2017,남녀전체,09. C33-C34,폐,40-44세,355,8.6
2017,남녀전체,09. C33-C34,폐,45-49세,654,14.4
2017,남녀전체,09. C33-C34,폐,50-54세,1310,31.9
2017,남녀전체,09. C33-C34,폐,55-59세,2604,61.6
2017,남녀전체,09. C33-C34,폐,60-64세,3530,111.1
2017,남녀전체,09. C33-C34,폐,65-69세,4209,186.1
2017,남녀전체,09. C33-C34,폐,70-74세,4599,260.5
2017,남녀전체,09. C33-C34,폐,75-79세,4850,322.0
2017,남녀전체,09. C33-C34,폐,80-84세,3268,352.0
2017,남녀전체,09. C33-C34,폐,85세이상,1911,316.7
2017,남녀전체,09. C33-C34,폐,연령전체,27503,53.7
2017,남자,09. C33-C34,폐,00-04세,0,
2017,남자,09. C33-C34,폐,05-09세,0,
2017,남자,09. C33-C34,폐,10-14세,0,
2017,남자,09. C33-C34,폐,15-19세,4,0.3
2017,남자,09. C33-C34,폐,20-24세,8,0.4
2017,남자,09. C33-C34,폐,25-29세,16,0.9
2017,남자,09. C33-C34,폐,30-34세,28,1.6
2017,남자,09. C33-C34,폐,35-39세,61,3.0
2017,남자,09. C33-C34,폐,40-44세,176,8.5
2017,남자,09. C33-C34,폐,45-49세,343,14.9
2017,남자,09. C33-C34,폐,50-54세,768,36.8
2017,남자,09. C33-C34,폐,55-59세,1677,79.5
2017,남자,09. C33-C34,폐,60-64세,2481,158.9
2017,남자,09. C33-C34,폐,65-69세,3159,290.5
2017,남자,09. C33-C34,폐,70-74세,3421,425.7
2017,남자,09. C33-C34,폐,75-79세,3599,577.4
2017,남자,09. C33-C34,폐,80-84세,2257,687.9
2017,남자,09. C33-C34,폐,85세이상,998,645.7
2017,남자,09. C33-C34,폐,연령전체,18996,74.3
2017,여자,09. C33-C34,폐,00-04세,0,
2017,여자,09. C33-C34,폐,05-09세,0,
2017,여자,09. C33-C34,폐,10-14세,0,
2017,여자,09. C33-C34,폐,15-19세,3,0.2
2017,여자,09. C33-C34,폐,20-24세,5,0.3
2017,여자,09. C33-C34,폐,25-29세,13,0.8
2017,여자,09. C33-C34,폐,30-34세,20,1.2
2017,여자,09. C33-C34,폐,35-39세,55,2.8
2017,여자,09. C33-C34,폐,40-44세,179,8.8
2017,여자,09. C33-C34,폐,45-49세,311,13.9
2017,여자,09. C33-C34,폐,50-54세,542,26.9
2017,여자,09. C33-C34,폐,55-59세,927,43.9
2017,여자,09. C33-C34,폐,60-64세,1049,65.0
2017,여자,09. C33-C34,폐,65-69세,1050,89.4
2017,여자,09. C33-C34,폐,70-74세,1178,122.4
2017,여자,09. C33-C34,폐,75-79세,1251,141.7
2017,여자,09. C33-C34,폐,80-84세,1011,168.4
2017,여자,09. C33-C34,폐,85세이상,913,203.4
2017,여자,09. C33-C34,폐,연령전체,8507,33.2
2018,남녀전체,09. C33-C34,폐,00-04세,1,0.0
2018,남녀전체,09. C33-C34,폐,05-09세,0,
2018,남녀전체,09. C33-C34,폐,10-14세,0,
2018,남녀전체,09. C33-C34,폐,15-19세,3,0.1
2018,남녀전체,09. C33-C34,폐,20-24세,11,0.3
2018,남녀전체,09. C33-C34,폐,25-29세,26,0.8
2018,남녀전체,09. C33-C34,폐,30-34세,49,1.5
2018,남녀전체,09. C33-C34,폐,35-39세,163,4.0
2018,남녀전체,09. C33-C34,폐,40-44세,309,7.8
2018,남녀전체,09. C33-C34,폐,45-49세,699,15.4
2018,남녀전체,09. C33-C34,폐,50-54세,1368,32.9
2018,남녀전체,09. C33-C34,폐,55-59세,2520,59.0
2018,남녀전체,09. C33-C34,폐,60-64세,3864,114.5
2018,남녀전체,09. C33-C34,폐,65-69세,4423,188.5
2018,남녀전체,09. C33-C34,폐,70-74세,4679,257.9
2018,남녀전체,09. C33-C34,폐,75-79세,5354,337.7
2018,남녀전체,09. C33-C34,폐,80-84세,3546,358.3
2018,남녀전체,09. C33-C34,폐,85세이상,2080,317.8
2018,남녀전체,09. C33-C34,폐,연령전체,29095,56.7
2018,남자,09. C33-C34,폐,00-04세,0,
2018,남자,09. C33-C34,폐,05-09세,0,
2018,남자,09. C33-C34,폐,10-14세,0,
2018,남자,09. C33-C34,폐,15-19세,1,0.1
2018,남자,09. C33-C34,폐,20-24세,4,0.2
2018,남자,09. C33-C34,폐,25-29세,16,0.9
2018,남자,09. C33-C34,폐,30-34세,19,1.1
2018,남자,09. C33-C34,폐,35-39세,89,4.3
2018,남자,09. C33-C34,폐,40-44세,151,7.5
2018,남자,09. C33-C34,폐,45-49세,368,16.0
2018,남자,09. C33-C34,폐,50-54세,783,37.3
2018,남자,09. C33-C34,폐,55-59세,1542,72.1
2018,남자,09. C33-C34,폐,60-64세,2598,156.0
2018,남자,09. C33-C34,폐,65-69세,3315,293.7
2018,남자,09. C33-C34,폐,70-74세,3464,414.9
2018,남자,09. C33-C34,폐,75-79세,3931,593.0
2018,남자,09. C33-C34,폐,80-84세,2428,681.6
2018,남자,09. C33-C34,폐,85세이상,1123,656.7
2018,남자,09. C33-C34,폐,연령전체,19832,77.5
2018,여자,09. C33-C34,폐,00-04세,1,0.1
2018,여자,09. C33-C34,폐,05-09세,0,
2018,여자,09. C33-C34,폐,10-14세,0,
2018,여자,09. C33-C34,폐,15-19세,2,0.1
2018,여자,09. C33-C34,폐,20-24세,7,0.4
2018,여자,09. C33-C34,폐,25-29세,10,0.6
2018,여자,09. C33-C34,폐,30-34세,30,1.9
2018,여자,09. C33-C34,폐,35-39세,74,3.7
2018,여자,09. C33-C34,폐,40-44세,158,8.1
2018,여자,09. C33-C34,폐,45-49세,331,14.8
2018,여자,09. C33-C34,폐,50-54세,585,28.5
2018,여자,09. C33-C34,폐,55-59세,978,45.8
2018,여자,09. C33-C34,폐,60-64세,1266,74.0
2018,여자,09. C33-C34,폐,65-69세,1108,91.0
2018,여자,09. C33-C34,폐,70-74세,1215,124.1
2018,여자,09. C33-C34,폐,75-79세,1423,154.3
2018,여자,09. C33-C34,폐,80-84세,1118,176.5
2018,여자,09. C33-C34,폐,85세이상,957,198.0
2018,여자,09. C33-C34,폐,연령전체,9263,36.0
2019,남녀전체,09. C33-C34,폐,00-04세,0,
2019,남녀전체,09. C33-C34,폐,05-09세,0,
2019,남녀전체,09. C33-C34,폐,10-14세,0,
2019,남녀전체,09. C33-C34,폐,15-19세,6,0.2
2019,남녀전체,09. C33-C34,폐,20-24세,14,0.4
2019,남녀전체,09. C33-C34,폐,25-29세,28,0.8
2019,남녀전체,09. C33-C34,폐,30-34세,60,1.9
2019,남녀전체,09. C33-C34,폐,35-39세,158,4.0
2019,남녀전체,09. C33-C34,폐,40-44세,324,8.4
2019,남녀전체,09. C33-C34,폐,45-49세,699,15.6
2019,남녀전체,09. C33-C34,폐,50-54세,1333,31.3
2019,남녀전체,09. C33-C34,폐,55-59세,2564,60.2
2019,남녀전체,09. C33-C34,폐,60-64세,4087,113.5
2019,남녀전체,09. C33-C34,폐,65-69세,4542,185.9
2019,남녀전체,09. C33-C34,폐,70-74세,5108,268.5
2019,남녀전체,09. C33-C34,폐,75-79세,5401,336.9
2019,남녀전체,09. C33-C34,폐,80-84세,3830,362.6
2019,남녀전체,09. C33-C34,폐,85세이상,2305,323.2
2019,남녀전체,09. C33-C34,폐,연령전체,30459,59.3
2019,남자,09. C33-C34,폐,00-04세,0,
2019,남자,09. C33-C34,폐,05-09세,0,
2019,남자,09. C33-C34,폐,10-14세,0,
2019,남자,09. C33-C34,폐,15-19세,3,0.2
2019,남자,09. C33-C34,폐,20-24세,8,0.5
2019,남자,09. C33-C34,폐,25-29세,9,0.5
2019,남자,09. C33-C34,폐,30-34세,24,1.5
2019,남자,09. C33-C34,폐,35-39세,82,4.1
2019,남자,09. C33-C34,폐,40-44세,165,8.4
2019,남자,09. C33-C34,폐,45-49세,340,15.0
2019,남자,09. C33-C34,폐,50-54세,734,34.2
2019,남자,09. C33-C34,폐,55-59세,1597,74.7
2019,남자,09. C33-C34,폐,60-64세,2715,152.7
2019,남자,09. C33-C34,폐,65-69세,3293,279.6
2019,남자,09. C33-C34,폐,70-74세,3826,432.9
2019,남자,09. C33-C34,폐,75-79세,3919,579.9
2019,남자,09. C33-C34,폐,80-84세,2635,681.3
2019,남자,09. C33-C34,폐,85세이상,1317,691.5
2019,남자,09. C33-C34,폐,연령전체,20667,80.7
2019,여자,09. C33-C34,폐,00-04세,0,
2019,여자,09. C33-C34,폐,05-09세,0,
2019,여자,09. C33-C34,폐,10-14세,0,
2019,여자,09. C33-C34,폐,15-19세,3,0.2
2019,여자,09. C33-C34,폐,20-24세,6,0.4
2019,여자,09. C33-C34,폐,25-29세,19,1.2
2019,여자,09. C33-C34,폐,30-34세,36,2.4
2019,여자,09. C33-C34,폐,35-39세,76,3.9
2019,여자,09. C33-C34,폐,40-44세,159,8.4
2019,여자,09. C33-C34,폐,45-49세,359,16.3
2019,여자,09. C33-C34,폐,50-54세,599,28.4
2019,여자,09. C33-C34,폐,55-59세,967,45.5
2019,여자,09. C33-C34,폐,60-64세,1372,75.2
2019,여자,09. C33-C34,폐,65-69세,1249,98.7
2019,여자,09. C33-C34,폐,70-74세,1282,125.9
2019,여자,09. C33-C34,폐,75-79세,1482,159.8
2019,여자,09. C33-C34,폐,80-84세,1195,178.5
2019,여자,09. C33-C34,폐,85세이상,988,189.0
2019,여자,09. C33-C34,폐,연령전체,9792,38.1
2020,남녀전체,09. C33-C34,폐,00-04세,1,0.1
2020,남녀전체,09. C33-C34,폐,05-09세,1,0.0
2020,남녀전체,09. C33-C34,폐,10-14세,4,0.2
2020,남녀전체,09. C33-C34,폐,15-19세,3,0.1
2020,남녀전체,09. C33-C34,폐,20-24세,16,0.5
2020,남녀전체,09. C33-C34,폐,25-29세,23,0.7
2020,남녀전체,09. C33-C34,폐,30-34세,58,1.9
2020,남녀전체,09. C33-C34,폐,35-39세,159,4.2
2020,남녀전체,09. C33-C34,폐,40-44세,329,8.5
2020,남녀전체,09. C33-C34,폐,45-49세,637,14.5
2020,남녀전체,09. C33-C34,폐,50-54세,1266,29.2
2020,남녀전체,09. C33-C34,폐,55-59세,2383,56.6
2020,남녀전체,09. C33-C34,폐,60-64세,3948,103.8
2020,남녀전체,09. C33-C34,폐,65-69세,4642,176.1
2020,남녀전체,09. C33-C34,폐,70-74세,5000,249.9
2020,남녀전체,09. C33-C34,폐,75-79세,5021,313.3
2020,남녀전체,09. C33-C34,폐,80-84세,3680,331.3
2020,남녀전체,09. C33-C34,폐,85세이상,2227,283.8
2020,남녀전체,09. C33-C34,폐,연령전체,29398,57.3
2020,남자,09. C33-C34,폐,00-04세,0,
2020,남자,09. C33-C34,폐,05-09세,1,0.1
2020,남자,09. C33-C34,폐,10-14세,4,0.3
2020,남자,09. C33-C34,폐,15-19세,1,0.1
2020,남자,09. C33-C34,폐,20-24세,9,0.5
2020,남자,09. C33-C34,폐,25-29세,13,0.7
2020,남자,09. C33-C34,폐,30-34세,27,1.7
2020,남자,09. C33-C34,폐,35-39세,73,3.8
2020,남자,09. C33-C34,폐,40-44세,160,8.2
2020,남자,09. C33-C34,폐,45-49세,323,14.5
2020,남자,09. C33-C34,폐,50-54세,681,31.2
2020,남자,09. C33-C34,폐,55-59세,1419,67.1
2020,남자,09. C33-C34,폐,60-64세,2641,140.6
2020,남자,09. C33-C34,폐,65-69세,3399,267.3
2020,남자,09. C33-C34,폐,70-74세,3689,394.8
2020,남자,09. C33-C34,폐,75-79세,3668,537.7
2020,남자,09. C33-C34,폐,80-84세,2583,624.8
2020,남자,09. C33-C34,폐,85세이상,1275,594.7
2020,남자,09. C33-C34,폐,연령전체,19966,78.0
2020,여자,09. C33-C34,폐,00-04세,1,0.1
2020,여자,09. C33-C34,폐,05-09세,0,
2020,여자,09. C33-C34,폐,10-14세,0,
2020,여자,09. C33-C34,폐,15-19세,2,0.2
2020,여자,09. C33-C34,폐,20-24세,7,0.4
2020,여자,09. C33-C34,폐,25-29세,10,0.6
2020,여자,09. C33-C34,폐,30-34세,31,2.1
2020,여자,09. C33-C34,폐,35-39세,86,4.6
2020,여자,09. C33-C34,폐,40-44세,169,8.9
2020,여자,09. C33-C34,폐,45-49세,314,14.6
2020,여자,09. C33-C34,폐,50-54세,585,27.2
2020,여자,09. C33-C34,폐,55-59세,964,46.1
2020,여자,09. C33-C34,폐,60-64세,1307,67.9
2020,여자,09. C33-C34,폐,65-69세,1243,91.1
2020,여자,09. C33-C34,폐,70-74세,1311,122.9
2020,여자,09. C33-C34,폐,75-79세,1353,147.0
2020,여자,09. C33-C34,폐,80-84세,1097,157.3
2020,여자,09. C33-C34,폐,85세이상,952,166.9
2020,여자,09. C33-C34,폐,연령전체,9432,36.6
2021,남녀전체,09. C33-C34,폐,00-04세,0,
2021,남녀전체,09. C33-C34,폐,05-09세,0,
2021,남녀전체,09. C33-C34,폐,10-14세,0,
2021,남녀전체,09. C33-C34,폐,15-19세,4,0.2
2021,남녀전체,09. C33-C34,폐,20-24세,17,0.5
2021,남녀전체,09. C33-C34,폐,25-29세,30,0.8
2021,남녀전체,09. C33-C34,폐,30-34세,82,2.6
2021,남녀전체,09. C33-C34,폐,35-39세,144,4.0
2021,남녀전체,09. C33-C34,폐,40-44세,327,8.3
2021,남녀전체,09. C33-C34,폐,45-49세,670,15.8
2021,남녀전체,09. C33-C34,폐,50-54세,1382,31.2
2021,남녀전체,09. C33-C34,폐,55-59세,2557,62.1
2021,남녀전체,09. C33-C34,폐,60-64세,4213,105.4
2021,남녀전체,09. C33-C34,폐,65-69세,5333,185.1
2021,남녀전체,09. C33-C34,폐,70-74세,5610,270.3
2021,남녀전체,09. C33-C34,폐,75-79세,5170,323.5
2021,남녀전체,09. C33-C34,폐,80-84세,4001,343.9
2021,남녀전체,09. C33-C34,폐,85세이상,2671,310.7
2021,남녀전체,09. C33-C34,폐,연령전체,32211,62.7
2021,남자,09. C33-C34,폐,00-04세,0,
2021,남자,09. C33-C34,폐,05-09세,0,
2021,남자,09. C33-C34,폐,10-14세,0,
2021,남자,09. C33-C34,폐,15-19세,3,0.2
2021,남자,09. C33-C34,폐,20-24세,10,0.6
2021,남자,09. C33-C34,폐,25-29세,11,0.6
2021,남자,09. C33-C34,폐,30-34세,37,2.2
2021,남자,09. C33-C34,폐,35-39세,62,3.4
2021,남자,09. C33-C34,폐,40-44세,145,7.3
2021,남자,09. C33-C34,폐,45-49세,332,15.5
2021,남자,09. C33-C34,폐,50-54세,729,32.7
2021,남자,09. C33-C34,폐,55-59세,1519,73.0
2021,남자,09. C33-C34,폐,60-64세,2757,139.5
2021,남자,09. C33-C34,폐,65-69세,3756,270.0
2021,남자,09. C33-C34,폐,70-74세,4116,424.1
2021,남자,09. C33-C34,폐,75-79세,3779,548.9
2021,남자,09. C33-C34,폐,80-84세,2823,642.5
2021,남자,09. C33-C34,폐,85세이상,1515,631.5
2021,남자,09. C33-C34,폐,연령전체,21594,84.4
2021,여자,09. C33-C34,폐,00-04세,0,
2021,여자,09. C33-C34,폐,05-09세,0,
2021,여자,09. C33-C34,폐,10-14세,0,
