year,code,cause,dead
2019,C91.0,Acute lymphoblastic leukaemia - Malignant neoplasms,49
2019,C91.1,Chronic lymphocytic leukaemia - Malignant neoplasms,147
2019,C92.0,Acute myeloid leukaemia - Malignant neoplasms,288
2019,C92.1,Chronic myeloid leukaemia - Malignant neoplasms,43
2019,C92.4,Acute promyelocytic leukaemia - Malignant neoplasms,12
2019,C92.7,Other myeloid leukaemia - Malignant neoplasms,34
2019,C95.0,Acute leukaemia of unspecified cell type - Malignant neoplasms,35
2019,C95.9,"Leukaemia, unspecified - Malignant neoplasms",50
2019,C97,Malignant neoplasms of independent (primary) multiple sites,113
2019,D37.7,Other digestive organs - Uncertain neoplasms,10
2019,D46.9,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",132
2019,D47.1,Chronic myeloproliferative disease - Uncertain neoplasms,50
2019,D48.1,Connective and other soft tissue - Uncertain neoplasms,11
2019,D48.9,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",13
2019,D57.1,Sickle-cell anaemia without crisis,13
2019,D61.9,"Aplastic anaemia, unspecified",49
2019,D62,Acute posthaemorrhagic anaemia,45
2019,D64.9,"Anaemia, unspecified",125
2019,D65,Disseminated intravascular coagulation [defibrination syndrome],64
2019,D68.6,Other thrombophilia,12
2019,D68.9,"Coagulation defect, unspecified",65
2019,D69.6,"Thrombocytopenia, unspecified",32
2019,D70,Agranulocytosis,33
2019,D72.8,Other specified disorders of white blood cells,20
2019,D76.1,Haemophagocytic lymphohistiocytosis,20
2019,D84.9,"Immunodeficiency, unspecified",11
2019,D86.9,"Sarcoidosis, unspecified",17
2019,D89.9,"Disorder involving the immune mechanism, unspecified",16
2019,E03.9,"Hypothyroidism, unspecified",23
2019,E10.1,"Insulin-dependent diabetes mellitus, with ketoacidosis",16
2019,E10.2,"Insulin-dependent diabetes mellitus, with renal complications",30
2019,E10.7,"Insulin-dependent diabetes mellitus, with multiple complications",15
2019,E10.9,"Insulin-dependent diabetes mellitus, without complications",28
2019,E11.1,"Non-insulin-dependent diabetes mellitus, with ketoacidosis",41
2019,E11.2,"Non-insulin-dependent diabetes mellitus, with renal complications",505
2019,E11.5,"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications",49
2019,E11.6,"Non-insulin-dependent diabetes mellitus, with other specified complications",17
2019,E11.7,"Non-insulin-dependent diabetes mellitus, with multiple complications",85
2019,E11.9,"Non-insulin-dependent diabetes mellitus, without complications",388
2019,E14.0,"Unspecified diabetes mellitus, with coma",20
2019,E14.1,"Unspecified diabetes mellitus, with ketoacidosis",140
2019,E14.2,"Unspecified diabetes mellitus, with renal complications",500
2019,E14.5,"Unspecified diabetes mellitus, with peripheral circulatory complications",40
2019,E14.6,"Unspecified diabetes mellitus, with other specified complications",16
2019,E14.7,"Unspecified diabetes mellitus, with multiple complications",116
2019,E14.9,"Unspecified diabetes mellitus, without complications",401
2019,E16.2,"Hypoglycaemia, unspecified",22
2019,E43,Unspecified severe protein-energy malnutrition,216
2019,E46,Unspecified protein-energy malnutrition,112
2019,E66.2,Extreme obesity with alveolar hypoventilation,46
2019,E66.8,Other obesity,101
2019,E66.9,"Obesity, unspecified",24
2019,E72.2,Disorders of urea cycle metabolism,16
2019,E78.5,"Hyperlipidaemia, unspecified",58
2019,E83.5,Disorders of calcium metabolism,18
2019,E85.4,Organ-limited amyloidosis,34
2019,E85.9,"Amyloidosis, unspecified",23
2019,E86,Volume depletion,205
2019,E87.0,Hyperosmolality and hypernatraemia,85
2019,E87.1,Hypo-osmolality and hyponatraemia,41
2019,E87.2,Acidosis,390
2019,E87.5,Hyperkalaemia,165
2019,E87.6,Hypokalaemia,13
2019,E87.7,Fluid overload,35
2019,E87.8,"Other disorders of electrolyte and fluid balance, not elsewhere classified",11
2019,E88.3,Tumor lysis syndrome,14
2019,E88.9,"Metabolic disorder, unspecified",171
2019,F01.9,"Vascular dementia, unspecified",172
2019,F03,Unspecified dementia,1622
2019,F05.9,"Delirium, unspecified",16
2019,F06.9,Unspecified mental disorder due to brain damage and dysfunction and to physical disease,10
2019,F10.1,"Mental and behavioural disorders due to use of alcohol, harmful use",40
2019,F10.2,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",41
2019,F10.3,"Mental and behavioural disorders due to use of alcohol, withdrawal state",11
2019,F15.1,"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use",17
2019,F15.9,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder",10
2019,F19.1,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",41
2019,F20.9,"Schizophrenia, unspecified",10
2019,F54,Psychological and behavioural factors associated with disorders or diseases classified elsewhere,10
2019,G12.2,Motor neuron disease,16
2019,G20,Parkinson disease,248
2019,G30.1,Alzheimer disease with late onset,24
2019,G30.9,"Alzheimer disease, unspecified",1009
2019,G31.1,"Senile degeneration of brain, not elsewhere classified",140
2019,G31.8,Other specified degenerative diseases of nervous system,48
2019,G31.9,"Degenerative disease of nervous system, unspecified",23
2019,G35,Multiple sclerosis,53
2019,G41.9,"Status epilepticus, unspecified",33
2019,G47.3,Sleep apnoea,32
2019,G70.0,Myasthenia gravis,21
2019,G70.9,"Myoneural disorder, unspecified",13
2019,G80.9,"Infantile cerebral palsy, unspecified",15
2019,G82.2,"Paraplegia, unspecified",11
2019,G82.5,"Tetraplegia, unspecified",16
2019,G92,Toxic encephalopathy,27
2019,G93.1,"Anoxic brain damage, not elsewhere classified",188
2019,G93.4,"Encephalopathy, unspecified",177
2019,I05.0,Mitral stenosis,29
2019,I05.9,"Mitral valve disease, unspecified",39
2019,I07.1,Tricuspid insufficiency,27
2019,I08.0,Disorders of both mitral and aortic valves,27
2019,I08.1,Disorders of both mitral and tricuspid valves,10
2019,I10,Essential (primary) hypertension,376
2019,I11.0,Hypertensive heart disease with (congestive) heart failure,216
2019,I11.9,Hypertensive heart disease without (congestive) heart failure,90
2019,I12.0,Hypertensive renal disease with renal failure,588
2019,I12.9,Hypertensive renal disease without renal failure,42
2019,I13.0,Hypertensive heart and renal disease with (congestive) heart failure,60
2019,I13.1,Hypertensive heart and renal disease with renal failure,68
2019,I13.2,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,132
2019,I13.9,"Hypertensive heart and renal disease, unspecified",37
2019,I21.4,Acute subendocardial myocardial infarction,582
2019,I21.9,"Acute myocardial infarction, unspecified",1281
2019,I24.9,"Acute ischaemic heart disease, unspecified",53
2019,I25.0,"Atherosclerotic cardiovascular disease, so described",185
2019,I25.1,Atherosclerotic heart disease,1952
2019,I25.5,Ischaemic cardiomyopathy,420
2019,I25.8,Other forms of chronic ischaemic heart disease,20
2019,I25.9,"Chronic ischaemic heart disease, unspecified",114
2019,I26.9,Pulmonary embolism without mention of acute cor pulmonale,146
2019,I27.2,Other secondary pulmonary hypertension,343
2019,I27.9,"Pulmonary heart disease, unspecified",26
2019,I31.3,Pericardial effusion (noninflammatory),28
2019,I33.0,Acute and subacute infective endocarditis,77
2019,I34.0,Mitral (valve) insufficiency,109
2019,I35.0,Aortic (valve) stenosis,376
2019,I35.1,Aortic (valve) insufficiency,26
2019,I35.8,Other aortic valve disorders,21
2019,I35.9,"Aortic valve disorder, unspecified",29
2019,I38,"Endocarditis, valve unspecified",161
2019,I42.0,Dilated cardiomyopathy,78
2019,I42.2,Other hypertrophic cardiomyopathy,13
2019,I42.5,Other restrictive cardiomyopathy,11
2019,I42.6,Alcoholic cardiomyopathy,12
2019,I42.9,"Cardiomyopathy, unspecified",497
2019,I44.2,"Atrioventricular block, complete",24
2019,I45.8,Other specified conduction disorders,56
2019,I47.2,Ventricular tachycardia,37
2019,I48,Atrial fibrillation and flutter,696
2019,I49.0,Ventricular fibrillation and flutter,33
2019,I49.5,Sick sinus syndrome,14
2019,I49.9,"Cardiac arrhythmia, unspecified",35
2019,I50.0,Congestive heart failure,1350
2019,I50.1,Left ventricular failure,18
2019,I50.9,"Heart failure, unspecified",596
2019,I51.6,"Cardiovascular disease, unspecified",46
2019,I51.8,Other ill-defined heart diseases,23
2019,I51.9,"Heart disease, unspecified",29
2019,I60.9,"Subarachnoid haemorrhage, unspecified",52
2019,I61.5,"Intracerebral haemorrhage, intraventricular",13
2019,I61.9,"Intracerebral haemorrhage, unspecified",82
2019,I62.0,Subdural haemorrhage (acute)(nontraumatic),18
2019,I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",67
2019,I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,12
2019,I63.4,Cerebral infarction due to embolism of cerebral arteries,52
2019,I63.9,"Cerebral infarction, unspecified",128
2019,I64,"Stroke, not specified as haemorrhage or infarction",697
2019,I67.2,Cerebral atherosclerosis,49
2019,I67.8,Other specified cerebrovascular diseases,20
2019,I67.9,"Cerebrovascular disease, unspecified",61
2019,I69.3,Sequelae of cerebral infarction,24
2019,I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction",164
2019,I69.8,Sequelae of other and unspecified cerebrovascular diseases,27
2019,I70.9,Generalized and unspecified atherosclerosis,38
2019,I71.0,Dissection of aorta [any part],92
2019,I71.3,"Abdominal aortic aneurysm, ruptured",38
2019,I71.4,"Abdominal aortic aneurysm, without mention of rupture",37
2019,I71.8,"Aortic aneurysm of unspecified site, ruptured",10
2019,I71.9,"Aortic aneurysm of unspecified site, without mention of rupture",11
2019,I73.9,"Peripheral vascular disease, unspecified",256
2019,I74.1,Embolism and thrombosis of other and unspecified parts of aorta,11
2019,I77.6,"Arteritis, unspecified",33
2019,I77.8,Other specified disorders of arteries and arterioles,16
2019,I80.2,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,54
2019,J09,Influenza due to identified avian influenza virus,18
2019,J10.0,"Influenza with pneumonia, influenza virus identified",103
2019,J10.1,"Influenza with other respiratory manifestations, influenza virus identified",76
2019,J11.0,"Influenza with pneumonia, virus not identified",84
2019,J11.1,"Influenza with other respiratory manifestations, virus not identified",41
2019,J12.9,"Viral pneumonia, unspecified",13
2019,J13,Pneumonia due to Streptococcus pneumoniae,26
2019,J15.0,Pneumonia due to Klebsiella pneumoniae,12
2019,J15.1,Pneumonia due to Pseudomonas,28
2019,J15.2,Pneumonia due to staphylococcus,43
2019,J15.4,Pneumonia due to other streptococci,17
2019,J15.9,"Bacterial pneumonia, unspecified",109
2019,J18.1,"Lobar pneumonia, unspecified",52
2019,J18.9,"Pneumonia, unspecified",1464
2019,J43.9,"Emphysema, unspecified",76
2019,J44.0,Chronic obstructive pulmonary disease with acute lower respiratory infection,500
2019,J44.1,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",195
2019,J44.9,"Chronic obstructive pulmonary disease, unspecified",828
2019,J45.9,"Asthma, unspecified",24
2019,J69.0,Pneumonitis due to food and vomit,614
2019,J80,Adult respiratory distress syndrome,122
2019,J82,"Pulmonary eosinophilia, not elsewhere classified",14
2019,J84.1,Other interstitial pulmonary diseases with fibrosis,111
2019,J84.9,"Interstitial pulmonary disease, unspecified",118
2019,J86.9,Pyothorax without fistula,21
2019,J90,"Pleural effusion, not elsewhere classified",40
2019,J93.9,"Pneumothorax, unspecified",11
2019,J96.1,Chronic respiratory failure,84
2019,J98.4,Other disorders of lung,22
2019,J98.9,"Respiratory disorder, unspecified",13
2019,K22.3,Perforation of oesophagus,14
2019,K25.4,"Gastric ulcer, chronic or unspecified with haemorrhage",21
2019,K25.5,"Gastric ulcer, chronic or unspecified with perforation",32
2019,K26.4,"Duodenal ulcer, chronic or unspecified with haemorrhage",30
2019,K26.5,"Duodenal ulcer, chronic or unspecified with perforation",35
2019,K31.8,Other specified diseases of stomach and duodenum,16
2019,K35.8,"Acute appendicitis, other and unspecified",15
2019,K43.0,"Ventral hernia with obstruction, without gangrene",14
2019,K44.9,Diaphragmatic hernia without obstruction or gangrene,17
2019,K46.0,"Unspecified abdominal hernia with obstruction, without gangrene",22
2019,K50.9,"Crohn disease, unspecified",27
2019,K51.9,"Ulcerative colitis, unspecified",13
2019,K52.9,"Noninfective gastroenteritis and colitis, unspecified",14
2019,K55.0,Acute vascular disorders of intestine,89
2019,K55.1,Chronic vascular disorders of intestine,11
2019,K55.9,"Vascular disorder of intestine, unspecified",436
2019,K56.2,Volvulus,25
2019,K56.5,Intestinal adhesions [bands] with obstruction,13
2019,K56.6,Other and unspecified intestinal obstruction,236
2019,K56.7,"Ileus, unspecified",42
2019,K57.2,Diverticular disease of large intestine with perforation and abscess,10
2019,K57.8,"Diverticular disease of intestine, part unspecified, with perforation and abscess",73
2019,K57.9,"Diverticular disease of intestine, part unspecified, without perforation or abscess",60
2019,K59.0,Constipation,10
2019,K62.5,Haemorrhage of anus and rectum,11
2019,K62.9,"Disease of anus and rectum, unspecified",12
2019,K63.1,Perforation of intestine (nontraumatic),102
2019,K63.8,Other specified diseases of intestine,11
2019,K63.9,"Disease of intestine, unspecified",19
2019,K65.0,Acute peritonitis,64
2019,K65.9,"Peritonitis, unspecified",29
2019,K66.1,Haemoperitoneum,21
2019,K70.1,Alcoholic hepatitis,203
2019,K70.3,Alcoholic cirrhosis of liver,1187
2019,K70.4,Alcoholic hepatic failure,141
2019,K70.9,"Alcoholic liver disease, unspecified",102
2019,K72.0,Acute and subacute hepatic failure,225
2019,K72.1,Chronic hepatic failure,12
2019,K72.9,"Hepatic failure, unspecified",165
2019,K74.3,Primary biliary cirrhosis,19
2019,K74.6,Other and unspecified cirrhosis of liver,1280
2019,K75.0,Abscess of liver,13
2019,K75.4,Autoimmune hepatitis,31
2019,K75.9,"Inflammatory liver disease, unspecified",13
2019,K76.0,"Fatty (change of) liver, not elsewhere classified",203
2019,K76.7,Hepatorenal syndrome,36
2019,K76.8,Other specified diseases of liver,22
2019,K76.9,"Liver disease, unspecified",160
2019,K80.1,Calculus of gallbladder with other cholecystitis,15
2019,K80.2,Calculus of gallbladder without cholecystitis,37
2019,K80.3,Calculus of bile duct with cholangitis,18
2019,K80.5,Calculus of bile duct without cholangitis or cholecystitis,15
2019,K81.0,Acute cholecystitis,156
2019,K81.9,"Cholecystitis, unspecified",76
2019,K83.0,Cholangitis,84
2019,K83.1,Obstruction of bile duct,21
2019,K85.2,Alcohol-induced acute pancreatitis,33
2019,K85.9,"Acute pancreatitis, unspecified",255
2019,K86.9,"Disease of pancreas, unspecified",20
2019,K90.2,"Blind loop syndrome, not elsewhere classified",10
2019,K92.2,"Gastrointestinal haemorrhage, unspecified",323
2019,L02.4,"Cutaneous abscess, furuncle and carbuncle of limb",12
2019,L03.1,Cellulitis of other parts of limb,71
2019,L03.3,Cellulitis of trunk,13
2019,L03.9,"Cellulitis, unspecified",87
2019,L08.9,"Local infection of skin and subcutaneous tissue, unspecified",45
2019,L89.9,"Decubitus ulcer and pressure area, unspecified",35
2019,M00.9,"Pyogenic arthritis, unspecified",37
2019,M06.9,"Rheumatoid arthritis, unspecified",46
2019,M31.1,Thrombotic microangiopathy,16
2019,M31.3,Wegener granulomatosis,12
2019,M32.1,Systemic lupus erythematosus with organ or system involvement,43
2019,M34.8,Other forms of systemic sclerosis,21
2019,M46.2,Osteomyelitis of vertebra,15
2019,M46.4,"Discitis, unspecified",13
2019,M62.2,Ischaemic infarction of muscle,15
2019,M62.8,Other specified disorders of muscle,179
2019,M72.6,Necrotizing fasciitis,65
2019,M86.9,"Osteomyelitis, unspecified",92
2019,N05.9,"Unspecified nephritic syndrome, unspecified",10
2019,N10,Acute tubulo-interstitial nephritis,17
2019,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",48
2019,N13.3,Other and unspecified hydronephrosis,38
2019,N13.5,Kinking and stricture of ureter without hydronephrosis,13
2019,N13.9,"Obstructive and reflux uropathy, unspecified",68
2019,N17.0,Acute renal failure with tubular necrosis,290
2019,N17.9,"Acute renal failure, unspecified",7130
2019,N18.3,"Chronic kidney disease, stage 3",85
2019,N18.4,"Chronic kidney disease, stage 4",84
2019,N18.5,"Chronic kidney disease, stage 5",181
