type,cause,year,month,dead
mcd,N18 (Chronic kidney disease),1999,11,4998
mcd,N18 (Chronic kidney disease),1999,12,5857
mcd,N18 (Chronic kidney disease),2000,1,6381
mcd,N18 (Chronic kidney disease),2000,2,5344
mcd,N18 (Chronic kidney disease),2000,3,5235
mcd,N18 (Chronic kidney disease),2000,4,4893
mcd,N18 (Chronic kidney disease),2000,5,5002
mcd,N18 (Chronic kidney disease),2000,6,4732
mcd,N18 (Chronic kidney disease),2000,7,4755
mcd,N18 (Chronic kidney disease),2000,8,4937
mcd,N18 (Chronic kidney disease),2000,9,4986
mcd,N18 (Chronic kidney disease),2000,10,5147
mcd,N18 (Chronic kidney disease),2000,11,5316
mcd,N18 (Chronic kidney disease),2000,12,5877
mcd,N18 (Chronic kidney disease),2001,1,6185
mcd,N18 (Chronic kidney disease),2001,2,5341
mcd,N18 (Chronic kidney disease),2001,3,5724
mcd,N18 (Chronic kidney disease),2001,4,5532
mcd,N18 (Chronic kidney disease),2001,5,5457
mcd,N18 (Chronic kidney disease),2001,6,5323
mcd,N18 (Chronic kidney disease),2001,7,5239
mcd,N18 (Chronic kidney disease),2001,8,5220
mcd,N18 (Chronic kidney disease),2001,9,5150
mcd,N18 (Chronic kidney disease),2001,10,5466
mcd,N18 (Chronic kidney disease),2001,11,5387
mcd,N18 (Chronic kidney disease),2001,12,5679
mcd,N18 (Chronic kidney disease),2002,1,6413
mcd,N18 (Chronic kidney disease),2002,2,5961
mcd,N18 (Chronic kidney disease),2002,3,6247
mcd,N18 (Chronic kidney disease),2002,4,5569
mcd,N18 (Chronic kidney disease),2002,5,5576
mcd,N18 (Chronic kidney disease),2002,6,5238
mcd,N18 (Chronic kidney disease),2002,7,5242
mcd,N18 (Chronic kidney disease),2002,8,5392
mcd,N18 (Chronic kidney disease),2002,9,5281
mcd,N18 (Chronic kidney disease),2002,10,5728
mcd,N18 (Chronic kidney disease),2002,11,5683
mcd,N18 (Chronic kidney disease),2002,12,6180
mcd,N18 (Chronic kidney disease),2003,1,6619
mcd,N18 (Chronic kidney disease),2003,2,5965
mcd,N18 (Chronic kidney disease),2003,3,6216
mcd,N18 (Chronic kidney disease),2003,4,5786
mcd,N18 (Chronic kidney disease),2003,5,5776
mcd,N18 (Chronic kidney disease),2003,6,5575
mcd,N18 (Chronic kidney disease),2003,7,5721
mcd,N18 (Chronic kidney disease),2003,8,5659
mcd,N18 (Chronic kidney disease),2003,9,5672
mcd,N18 (Chronic kidney disease),2003,10,5949
mcd,N18 (Chronic kidney disease),2003,11,5783
mcd,N18 (Chronic kidney disease),2003,12,7207
mcd,N18 (Chronic kidney disease),2004,1,7062
mcd,N18 (Chronic kidney disease),2004,2,6278
mcd,N18 (Chronic kidney disease),2004,3,6357
mcd,N18 (Chronic kidney disease),2004,4,6127
mcd,N18 (Chronic kidney disease),2004,5,5896
mcd,N18 (Chronic kidney disease),2004,6,5759
mcd,N18 (Chronic kidney disease),2004,7,5680
mcd,N18 (Chronic kidney disease),2004,8,5762
mcd,N18 (Chronic kidney disease),2004,9,5604
mcd,N18 (Chronic kidney disease),2004,10,6132
mcd,N18 (Chronic kidney disease),2004,11,5953
mcd,N18 (Chronic kidney disease),2004,12,6581
mcd,N18 (Chronic kidney disease),2005,1,7018
mcd,N18 (Chronic kidney disease),2005,2,6648
mcd,N18 (Chronic kidney disease),2005,3,7005
mcd,N18 (Chronic kidney disease),2005,4,6509
mcd,N18 (Chronic kidney disease),2005,5,6129
mcd,N18 (Chronic kidney disease),2005,6,5767
mcd,N18 (Chronic kidney disease),2005,7,5691
mcd,N18 (Chronic kidney disease),2005,8,5808
mcd,N18 (Chronic kidney disease),2005,9,5718
mcd,N18 (Chronic kidney disease),2005,10,6065
mcd,N18 (Chronic kidney disease),2005,11,6119
mcd,N18 (Chronic kidney disease),2005,12,6771
mcd,N18 (Chronic kidney disease),2006,1,6854
mcd,N18 (Chronic kidney disease),2006,2,6355
mcd,N18 (Chronic kidney disease),2006,3,6869
mcd,N18 (Chronic kidney disease),2006,4,6153
mcd,N18 (Chronic kidney disease),2006,5,6116
mcd,N18 (Chronic kidney disease),2006,6,5707
mcd,N18 (Chronic kidney disease),2006,7,5850
mcd,N18 (Chronic kidney disease),2006,8,5977
mcd,N18 (Chronic kidney disease),2006,9,5690
mcd,N18 (Chronic kidney disease),2006,10,6311
mcd,N18 (Chronic kidney disease),2006,11,5971
mcd,N18 (Chronic kidney disease),2006,12,6526
mcd,N18 (Chronic kidney disease),2007,1,7037
mcd,N18 (Chronic kidney disease),2007,2,6309
mcd,N18 (Chronic kidney disease),2007,3,6691
mcd,N18 (Chronic kidney disease),2007,4,6146
mcd,N18 (Chronic kidney disease),2007,5,5981
mcd,N18 (Chronic kidney disease),2007,6,5608
mcd,N18 (Chronic kidney disease),2007,7,5775
mcd,N18 (Chronic kidney disease),2007,8,5738
mcd,N18 (Chronic kidney disease),2007,9,5644
mcd,N18 (Chronic kidney disease),2007,10,5956
mcd,N18 (Chronic kidney disease),2007,11,6089
mcd,N18 (Chronic kidney disease),2007,12,6452
mcd,N18 (Chronic kidney disease),2008,1,6799
mcd,N18 (Chronic kidney disease),2008,2,6630
mcd,N18 (Chronic kidney disease),2008,3,6755
mcd,N18 (Chronic kidney disease),2008,4,6124
mcd,N18 (Chronic kidney disease),2008,5,5867
mcd,N18 (Chronic kidney disease),2008,6,5617
mcd,N18 (Chronic kidney disease),2008,7,5563
mcd,N18 (Chronic kidney disease),2008,8,5610
mcd,N18 (Chronic kidney disease),2008,9,5479
mcd,N18 (Chronic kidney disease),2008,10,5864
mcd,N18 (Chronic kidney disease),2008,11,5813
mcd,N18 (Chronic kidney disease),2008,12,6209
mcd,N18 (Chronic kidney disease),2009,1,6677
mcd,N18 (Chronic kidney disease),2009,2,5937
mcd,N18 (Chronic kidney disease),2009,3,6347
mcd,N18 (Chronic kidney disease),2009,4,5933
mcd,N18 (Chronic kidney disease),2009,5,5935
mcd,N18 (Chronic kidney disease),2009,6,5659
mcd,N18 (Chronic kidney disease),2009,7,5705
mcd,N18 (Chronic kidney disease),2009,8,5549
mcd,N18 (Chronic kidney disease),2009,9,5539
mcd,N18 (Chronic kidney disease),2009,10,6240
mcd,N18 (Chronic kidney disease),2009,11,5780
mcd,N18 (Chronic kidney disease),2009,12,6385
mcd,N18 (Chronic kidney disease),2010,1,6575
mcd,N18 (Chronic kidney disease),2010,2,5895
mcd,N18 (Chronic kidney disease),2010,3,6419
mcd,N18 (Chronic kidney disease),2010,4,5962
mcd,N18 (Chronic kidney disease),2010,5,5962
mcd,N18 (Chronic kidney disease),2010,6,5558
mcd,N18 (Chronic kidney disease),2010,7,5723
mcd,N18 (Chronic kidney disease),2010,8,5777
mcd,N18 (Chronic kidney disease),2010,9,5536
mcd,N18 (Chronic kidney disease),2010,10,5890
mcd,N18 (Chronic kidney disease),2010,11,5876
mcd,N18 (Chronic kidney disease),2010,12,6335
mcd,N18 (Chronic kidney disease),2011,1,11987
mcd,N18 (Chronic kidney disease),2011,2,10746
mcd,N18 (Chronic kidney disease),2011,3,11437
mcd,N18 (Chronic kidney disease),2011,4,10644
mcd,N18 (Chronic kidney disease),2011,5,10564
mcd,N18 (Chronic kidney disease),2011,6,10168
mcd,N18 (Chronic kidney disease),2011,7,10180
mcd,N18 (Chronic kidney disease),2011,8,10243
mcd,N18 (Chronic kidney disease),2011,9,9843
mcd,N18 (Chronic kidney disease),2011,10,10597
mcd,N18 (Chronic kidney disease),2011,11,10562
mcd,N18 (Chronic kidney disease),2011,12,11427
mcd,N18 (Chronic kidney disease),2012,1,11902
mcd,N18 (Chronic kidney disease),2012,2,11228
mcd,N18 (Chronic kidney disease),2012,3,12090
mcd,N18 (Chronic kidney disease),2012,4,11306
mcd,N18 (Chronic kidney disease),2012,5,11051
mcd,N18 (Chronic kidney disease),2012,6,10633
mcd,N18 (Chronic kidney disease),2012,7,10656
mcd,N18 (Chronic kidney disease),2012,8,10777
mcd,N18 (Chronic kidney disease),2012,9,10601
mcd,N18 (Chronic kidney disease),2012,10,11432
mcd,N18 (Chronic kidney disease),2012,11,11435
mcd,N18 (Chronic kidney disease),2012,12,12521
mcd,N18 (Chronic kidney disease),2013,1,9209
mcd,N18 (Chronic kidney disease),2013,2,7363
mcd,N18 (Chronic kidney disease),2013,3,7485
mcd,N18 (Chronic kidney disease),2013,4,6794
mcd,N18 (Chronic kidney disease),2013,5,6585
mcd,N18 (Chronic kidney disease),2013,6,6272
mcd,N18 (Chronic kidney disease),2013,7,6350
mcd,N18 (Chronic kidney disease),2013,8,6384
mcd,N18 (Chronic kidney disease),2013,9,6330
mcd,N18 (Chronic kidney disease),2013,10,6739
mcd,N18 (Chronic kidney disease),2013,11,6522
mcd,N18 (Chronic kidney disease),2013,12,7342
mcd,N18 (Chronic kidney disease),2014,1,7885
mcd,N18 (Chronic kidney disease),2014,2,7000
mcd,N18 (Chronic kidney disease),2014,3,7585
mcd,N18 (Chronic kidney disease),2014,4,7059
mcd,N18 (Chronic kidney disease),2014,5,7256
mcd,N18 (Chronic kidney disease),2014,6,6611
mcd,N18 (Chronic kidney disease),2014,7,6768
mcd,N18 (Chronic kidney disease),2014,8,6894
mcd,N18 (Chronic kidney disease),2014,9,6786
mcd,N18 (Chronic kidney disease),2014,10,7195
mcd,N18 (Chronic kidney disease),2014,11,7265
mcd,N18 (Chronic kidney disease),2014,12,8097
mcd,N18 (Chronic kidney disease),2015,1,9101
mcd,N18 (Chronic kidney disease),2015,2,7850
mcd,N18 (Chronic kidney disease),2015,3,8466
mcd,N18 (Chronic kidney disease),2015,4,7860
mcd,N18 (Chronic kidney disease),2015,5,7687
mcd,N18 (Chronic kidney disease),2015,6,7224
mcd,N18 (Chronic kidney disease),2015,7,7418
mcd,N18 (Chronic kidney disease),2015,8,7311
mcd,N18 (Chronic kidney disease),2015,9,7310
mcd,N18 (Chronic kidney disease),2015,10,7802
mcd,N18 (Chronic kidney disease),2015,11,7854
mcd,N18 (Chronic kidney disease),2015,12,8348
mcd,N18 (Chronic kidney disease),2016,1,8995
mcd,N18 (Chronic kidney disease),2016,2,8441
mcd,N18 (Chronic kidney disease),2016,3,9116
mcd,N18 (Chronic kidney disease),2016,4,8301
mcd,N18 (Chronic kidney disease),2016,5,8112
mcd,N18 (Chronic kidney disease),2016,6,7780
mcd,N18 (Chronic kidney disease),2016,7,7882
mcd,N18 (Chronic kidney disease),2016,8,7924
mcd,N18 (Chronic kidney disease),2016,9,7794
mcd,N18 (Chronic kidney disease),2016,10,8557
mcd,N18 (Chronic kidney disease),2016,11,8449
mcd,N18 (Chronic kidney disease),2016,12,9121
mcd,N18 (Chronic kidney disease),2017,1,9936
mcd,N18 (Chronic kidney disease),2017,2,9048
mcd,N18 (Chronic kidney disease),2017,3,9587
mcd,N18 (Chronic kidney disease),2017,4,8950
mcd,N18 (Chronic kidney disease),2017,5,8661
mcd,N18 (Chronic kidney disease),2017,6,8183
mcd,N18 (Chronic kidney disease),2017,7,7930
mcd,N18 (Chronic kidney disease),2017,8,8354
mcd,N18 (Chronic kidney disease),2017,9,8191
mcd,N18 (Chronic kidney disease),2017,10,8770
mcd,N18 (Chronic kidney disease),2017,11,8867
mcd,N18 (Chronic kidney disease),2017,12,9794
mcd,N18 (Chronic kidney disease),2018,1,11226
mcd,N18 (Chronic kidney disease),2018,2,9473
mcd,N18 (Chronic kidney disease),2018,3,9747
mcd,N18 (Chronic kidney disease),2018,4,9195
mcd,N18 (Chronic kidney disease),2018,5,8850
mcd,N18 (Chronic kidney disease),2018,6,8466
mcd,N18 (Chronic kidney disease),2018,7,8608
mcd,N18 (Chronic kidney disease),2018,8,8793
mcd,N18 (Chronic kidney disease),2018,9,8524
mcd,N18 (Chronic kidney disease),2018,10,9154
mcd,N18 (Chronic kidney disease),2018,11,9191
mcd,N18 (Chronic kidney disease),2018,12,9877
mcd,N18 (Chronic kidney disease),2019,1,10501
mcd,N18 (Chronic kidney disease),2019,2,9401
mcd,N18 (Chronic kidney disease),2019,3,10531
mcd,N18 (Chronic kidney disease),2019,4,9684
mcd,N18 (Chronic kidney disease),2019,5,9629
mcd,N18 (Chronic kidney disease),2019,6,9154
mcd,N18 (Chronic kidney disease),2019,7,9209
mcd,N18 (Chronic kidney disease),2019,8,9017
mcd,N18 (Chronic kidney disease),2019,9,8973
mcd,N18 (Chronic kidney disease),2019,10,9650
mcd,N18 (Chronic kidney disease),2019,11,9712
mcd,N18 (Chronic kidney disease),2019,12,10476
mcd,N18 (Chronic kidney disease),2020,1,11046
mcd,N18 (Chronic kidney disease),2020,2,10391
mcd,N18 (Chronic kidney disease),2020,3,11227
mcd,N18 (Chronic kidney disease),2020,4,12220
mcd,N18 (Chronic kidney disease),2020,5,10851
mcd,N18 (Chronic kidney disease),2020,6,10070
mcd,N18 (Chronic kidney disease),2020,7,10739
mcd,N18 (Chronic kidney disease),2020,8,10955
mcd,N18 (Chronic kidney disease),2020,9,10357
mcd,N18 (Chronic kidney disease),2020,10,11017
mcd,N18 (Chronic kidney disease),2020,11,12442
mcd,N18 (Chronic kidney disease),2020,12,15016
mcd,N18 (Chronic kidney disease),2021,1,15459
mcd,N18 (Chronic kidney disease),2021,2,11447
mcd,N18 (Chronic kidney disease),2021,3,10976
mcd,N18 (Chronic kidney disease),2021,4,10568
mcd,N18 (Chronic kidney disease),2021,5,10606
mcd,N18 (Chronic kidney disease),2021,6,9779
mcd,N18 (Chronic kidney disease),2021,7,10160
mcd,N18 (Chronic kidney disease),2021,8,11798
mcd,N18 (Chronic kidney disease),2021,9,12071
mcd,N18 (Chronic kidney disease),2021,10,12019
mcd,N18 (Chronic kidney disease),2021,11,11797
mcd,N18 (Chronic kidney disease),2021,12,12943
mcd,N18 (Chronic kidney disease),2022,1,14576
mcd,N18 (Chronic kidney disease),2022,2,11822
mcd,N18 (Chronic kidney disease),2022,3,11144
mcd,N18 (Chronic kidney disease),2022,4,10141
mcd,N18 (Chronic kidney disease),2022,5,10179
mcd,N18 (Chronic kidney disease),2022,6,9916
mcd,N18 (Chronic kidney disease),2022,7,10231
mcd,N18 (Chronic kidney disease),2022,8,10185
mcd,N18 (Chronic kidney disease),2022,9,9879
mcd,N18 (Chronic kidney disease),2022,10,10455
mcd,N18 (Chronic kidney disease),2022,11,10587
mcd,N18 (Chronic kidney disease),2022,12,11981
mcd,N18 (Chronic kidney disease),2023,1,11697
mcd,N18 (Chronic kidney disease),2023,2,10140
mcd,N18 (Chronic kidney disease),2023,3,10939
mcd,N18 (Chronic kidney disease),2023,4,10225
mcd,N18 (Chronic kidney disease),2023,5,10116
mcd,N18 (Chronic kidney disease),2023,6,9749
mcd,N18 (Chronic kidney disease),2023,7,9589
mcd,N18 (Chronic kidney disease),2023,8,9748
mcd,N18 (Chronic kidney disease),2023,9,9823
mcd,N18 (Chronic kidney disease),2023,10,10422
mcd,N18 (Chronic kidney disease),2023,11,10524
mcd,N18 (Chronic kidney disease),2023,12,11529
mcd,N18 (Chronic kidney disease),2024,1,12137
mcd,N18 (Chronic kidney disease),2024,2,10556
mcd,N18 (Chronic kidney disease),2024,3,10983
mcd,N18 (Chronic kidney disease),2024,4,10275
mcd,N18 (Chronic kidney disease),2024,5,10417
mcd,N18 (Chronic kidney disease),2024,6,9760
mcd,N18 (Chronic kidney disease),2024,7,10183
mcd,N18 (Chronic kidney disease),2024,8,10135
mcd,N18 (Chronic kidney disease),2024,9,9617
mcd,N18 (Chronic kidney disease),2024,10,10155
mcd,N18 (Chronic kidney disease),2024,11,3857
mcd,N19 (Unspecified renal failure),1999,1,9156
mcd,N19 (Unspecified renal failure),1999,2,8265
mcd,N19 (Unspecified renal failure),1999,3,9510
mcd,N19 (Unspecified renal failure),1999,4,8191
mcd,N19 (Unspecified renal failure),1999,5,7893
mcd,N19 (Unspecified renal failure),1999,6,7166
mcd,N19 (Unspecified renal failure),1999,7,7355
mcd,N19 (Unspecified renal failure),1999,8,7265
mcd,N19 (Unspecified renal failure),1999,9,7293
mcd,N19 (Unspecified renal failure),1999,10,8018
mcd,N19 (Unspecified renal failure),1999,11,7944
mcd,N19 (Unspecified renal failure),1999,12,9371
mcd,N19 (Unspecified renal failure),2000,1,10700
mcd,N19 (Unspecified renal failure),2000,2,9054
mcd,N19 (Unspecified renal failure),2000,3,8821
mcd,N19 (Unspecified renal failure),2000,4,8103
mcd,N19 (Unspecified renal failure),2000,5,8134
mcd,N19 (Unspecified renal failure),2000,6,7813
mcd,N19 (Unspecified renal failure),2000,7,7978
mcd,N19 (Unspecified renal failure),2000,8,7934
mcd,N19 (Unspecified renal failure),2000,9,7904
mcd,N19 (Unspecified renal failure),2000,10,8235
mcd,N19 (Unspecified renal failure),2000,11,8538
mcd,N19 (Unspecified renal failure),2000,12,9519
mcd,N19 (Unspecified renal failure),2001,1,10345
mcd,N19 (Unspecified renal failure),2001,2,8959
mcd,N19 (Unspecified renal failure),2001,3,9510
mcd,N19 (Unspecified renal failure),2001,4,9086
mcd,N19 (Unspecified renal failure),2001,5,8720
mcd,N19 (Unspecified renal failure),2001,6,8129
mcd,N19 (Unspecified renal failure),2001,7,8260
mcd,N19 (Unspecified renal failure),2001,8,8177
mcd,N19 (Unspecified renal failure),2001,9,8046
mcd,N19 (Unspecified renal failure),2001,10,8721
mcd,N19 (Unspecified renal failure),2001,11,8383
mcd,N19 (Unspecified renal failure),2001,12,9024
mcd,N19 (Unspecified renal failure),2002,1,10177
mcd,N19 (Unspecified renal failure),2002,2,9390
mcd,N19 (Unspecified renal failure),2002,3,9988
mcd,N19 (Unspecified renal failure),2002,4,8755
mcd,N19 (Unspecified renal failure),2002,5,8724
mcd,N19 (Unspecified renal failure),2002,6,8055
mcd,N19 (Unspecified renal failure),2002,7,8133
mcd,N19 (Unspecified renal failure),2002,8,7975
mcd,N19 (Unspecified renal failure),2002,9,7877
mcd,N19 (Unspecified renal failure),2002,10,8315
mcd,N19 (Unspecified renal failure),2002,11,8535
mcd,N19 (Unspecified renal failure),2002,12,9414
mcd,N19 (Unspecified renal failure),2003,1,10006
mcd,N19 (Unspecified renal failure),2003,2,8767
mcd,N19 (Unspecified renal failure),2003,3,9131
mcd,N19 (Unspecified renal failure),2003,4,8514
mcd,N19 (Unspecified renal failure),2003,5,8464
mcd,N19 (Unspecified renal failure),2003,6,8082
mcd,N19 (Unspecified renal failure),2003,7,8196
mcd,N19 (Unspecified renal failure),2003,8,8048
mcd,N19 (Unspecified renal failure),2003,9,7875
mcd,N19 (Unspecified renal failure),2003,10,8566
mcd,N19 (Unspecified renal failure),2003,11,8440
mcd,N19 (Unspecified renal failure),2003,12,10398
mcd,N19 (Unspecified renal failure),2004,1,10640
mcd,N19 (Unspecified renal failure),2004,2,9074
mcd,N19 (Unspecified renal failure),2004,3,9174
mcd,N19 (Unspecified renal failure),2004,4,8519
mcd,N19 (Unspecified renal failure),2004,5,8161
mcd,N19 (Unspecified renal failure),2004,6,7817
mcd,N19 (Unspecified renal failure),2004,7,7780
mcd,N19 (Unspecified renal failure),2004,8,7818
mcd,N19 (Unspecified renal failure),2004,9,7729
mcd,N19 (Unspecified renal failure),2004,10,8377
mcd,N19 (Unspecified renal failure),2004,11,8269
mcd,N19 (Unspecified renal failure),2004,12,8870
mcd,N19 (Unspecified renal failure),2005,1,9808
mcd,N19 (Unspecified renal failure),2005,2,9428
mcd,N19 (Unspecified renal failure),2005,3,9951
mcd,N19 (Unspecified renal failure),2005,4,8941
mcd,N19 (Unspecified renal failure),2005,5,8450
mcd,N19 (Unspecified renal failure),2005,6,7972
mcd,N19 (Unspecified renal failure),2005,7,7771
mcd,N19 (Unspecified renal failure),2005,8,7960
mcd,N19 (Unspecified renal failure),2005,9,7482
mcd,N19 (Unspecified renal failure),2005,10,7923
mcd,N19 (Unspecified renal failure),2005,11,8009
mcd,N19 (Unspecified renal failure),2005,12,9026
mcd,N19 (Unspecified renal failure),2006,1,9423
mcd,N19 (Unspecified renal failure),2006,2,8483
mcd,N19 (Unspecified renal failure),2006,3,9225
mcd,N19 (Unspecified renal failure),2006,4,8362
mcd,N19 (Unspecified renal failure),2006,5,8164
mcd,N19 (Unspecified renal failure),2006,6,7455
mcd,N19 (Unspecified renal failure),2006,7,7687
mcd,N19 (Unspecified renal failure),2006,8,7485
mcd,N19 (Unspecified renal failure),2006,9,7404
mcd,N19 (Unspecified renal failure),2006,10,8031
mcd,N19 (Unspecified renal failure),2006,11,8057
mcd,N19 (Unspecified renal failure),2006,12,8527
mcd,N19 (Unspecified renal failure),2007,1,9106
mcd,N19 (Unspecified renal failure),2007,2,8348
mcd,N19 (Unspecified renal failure),2007,3,8955
mcd,N19 (Unspecified renal failure),2007,4,8167
mcd,N19 (Unspecified renal failure),2007,5,7961
mcd,N19 (Unspecified renal failure),2007,6,7234
mcd,N19 (Unspecified renal failure),2007,7,7326
mcd,N19 (Unspecified renal failure),2007,8,7154
mcd,N19 (Unspecified renal failure),2007,9,7065
mcd,N19 (Unspecified renal failure),2007,10,7491
mcd,N19 (Unspecified renal failure),2007,11,7588
mcd,N19 (Unspecified renal failure),2007,12,8263
mcd,N19 (Unspecified renal failure),2008,1,8636
mcd,N19 (Unspecified renal failure),2008,2,8327
mcd,N19 (Unspecified renal failure),2008,3,8685
mcd,N19 (Unspecified renal failure),2008,4,7536
mcd,N19 (Unspecified renal failure),2008,5,7192
mcd,N19 (Unspecified renal failure),2008,6,6688
mcd,N19 (Unspecified renal failure),2008,7,6695
mcd,N19 (Unspecified renal failure),2008,8,6685
mcd,N19 (Unspecified renal failure),2008,9,6466
mcd,N19 (Unspecified renal failure),2008,10,6955
mcd,N19 (Unspecified renal failure),2008,11,6969
mcd,N19 (Unspecified renal failure),2008,12,7595
mcd,N19 (Unspecified renal failure),2009,1,7932
mcd,N19 (Unspecified renal failure),2009,2,7133
mcd,N19 (Unspecified renal failure),2009,3,7615
mcd,N19 (Unspecified renal failure),2009,4,6890
mcd,N19 (Unspecified renal failure),2009,5,6845
mcd,N19 (Unspecified renal failure),2009,6,6516
mcd,N19 (Unspecified renal failure),2009,7,6529
mcd,N19 (Unspecified renal failure),2009,8,6267
mcd,N19 (Unspecified renal failure),2009,9,6153
mcd,N19 (Unspecified renal failure),2009,10,6960
mcd,N19 (Unspecified renal failure),2009,11,6730
mcd,N19 (Unspecified renal failure),2009,12,7330
mcd,N19 (Unspecified renal failure),2010,1,7470
mcd,N19 (Unspecified renal failure),2010,2,6729
mcd,N19 (Unspecified renal failure),2010,3,7352
mcd,N19 (Unspecified renal failure),2010,4,6660
mcd,N19 (Unspecified renal failure),2010,5,6543
mcd,N19 (Unspecified renal failure),2010,6,6139
mcd,N19 (Unspecified renal failure),2010,7,6287
mcd,N19 (Unspecified renal failure),2010,8,6109
mcd,N19 (Unspecified renal failure),2010,9,5832
mcd,N19 (Unspecified renal failure),2010,10,6418
mcd,N19 (Unspecified renal failure),2010,11,6398
mcd,N19 (Unspecified renal failure),2010,12,7176
mcd,N19 (Unspecified renal failure),2011,1,7585
mcd,N19 (Unspecified renal failure),2011,2,6826
mcd,N19 (Unspecified renal failure),2011,3,7060
mcd,N19 (Unspecified renal failure),2011,4,6539
mcd,N19 (Unspecified renal failure),2011,5,6244
mcd,N19 (Unspecified renal failure),2011,6,6072
mcd,N19 (Unspecified renal failure),2011,7,6065
mcd,N19 (Unspecified renal failure),2011,8,5939
mcd,N19 (Unspecified renal failure),2011,9,5832
mcd,N19 (Unspecified renal failure),2011,10,6148
mcd,N19 (Unspecified renal failure),2011,11,6133
mcd,N19 (Unspecified renal failure),2011,12,6483
mcd,N19 (Unspecified renal failure),2012,1,6790
mcd,N19 (Unspecified renal failure),2012,2,6412
mcd,N19 (Unspecified renal failure),2012,3,6519
mcd,N19 (Unspecified renal failure),2012,4,6125
mcd,N19 (Unspecified renal failure),2012,5,5955
mcd,N19 (Unspecified renal failure),2012,6,5519
mcd,N19 (Unspecified renal failure),2012,7,5538
mcd,N19 (Unspecified renal failure),2012,8,5560
mcd,N19 (Unspecified renal failure),2012,9,5569
mcd,N19 (Unspecified renal failure),2012,10,5876
mcd,N19 (Unspecified renal failure),2012,11,5862
mcd,N19 (Unspecified renal failure),2012,12,6520
mcd,N19 (Unspecified renal failure),2013,1,5411
mcd,N19 (Unspecified renal failure),2013,2,4338
mcd,N19 (Unspecified renal failure),2013,3,4527
mcd,N19 (Unspecified renal failure),2013,4,4030
mcd,N19 (Unspecified renal failure),2013,5,4021
mcd,N19 (Unspecified renal failure),2013,6,3751
mcd,N19 (Unspecified renal failure),2013,7,3715
mcd,N19 (Unspecified renal failure),2013,8,3724
mcd,N19 (Unspecified renal failure),2013,9,3533
mcd,N19 (Unspecified renal failure),2013,10,3686
mcd,N19 (Unspecified renal failure),2013,11,3783
mcd,N19 (Unspecified renal failure),2013,12,4279
mcd,N19 (Unspecified renal failure),2014,1,4548
mcd,N19 (Unspecified renal failure),2014,2,3902
mcd,N19 (Unspecified renal failure),2014,3,4101
mcd,N19 (Unspecified renal failure),2014,4,3729
mcd,N19 (Unspecified renal failure),2014,5,3670
mcd,N19 (Unspecified renal failure),2014,6,3502
mcd,N19 (Unspecified renal failure),2014,7,3544
mcd,N19 (Unspecified renal failure),2014,8,3387
mcd,N19 (Unspecified renal failure),2014,9,3498
mcd,N19 (Unspecified renal failure),2014,10,3760
mcd,N19 (Unspecified renal failure),2014,11,3558
mcd,N19 (Unspecified renal failure),2014,12,4065
mcd,N19 (Unspecified renal failure),2015,1,4548
mcd,N19 (Unspecified renal failure),2015,2,3772
mcd,N19 (Unspecified renal failure),2015,3,3903
mcd,N19 (Unspecified renal failure),2015,4,3617
mcd,N19 (Unspecified renal failure),2015,5,3595
mcd,N19 (Unspecified renal failure),2015,6,3296
mcd,N19 (Unspecified renal failure),2015,7,3300
mcd,N19 (Unspecified renal failure),2015,8,3295
mcd,N19 (Unspecified renal failure),2015,9,3158
mcd,N19 (Unspecified renal failure),2015,10,3113
mcd,N19 (Unspecified renal failure),2015,11,3139
mcd,N19 (Unspecified renal failure),2015,12,3356
mcd,N19 (Unspecified renal failure),2016,1,3592
mcd,N19 (Unspecified renal failure),2016,2,3223
mcd,N19 (Unspecified renal failure),2016,3,3441
mcd,N19 (Unspecified renal failure),2016,4,3021
mcd,N19 (Unspecified renal failure),2016,5,3026
mcd,N19 (Unspecified renal failure),2016,6,2805
mcd,N19 (Unspecified renal failure),2016,7,2739
mcd,N19 (Unspecified renal failure),2016,8,2902
mcd,N19 (Unspecified renal failure),2016,9,2876
mcd,N19 (Unspecified renal failure),2016,10,2907
mcd,N19 (Unspecified renal failure),2016,11,2872
mcd,N19 (Unspecified renal failure),2016,12,3280
mcd,N19 (Unspecified renal failure),2017,1,3378
mcd,N19 (Unspecified renal failure),2017,2,3039
mcd,N19 (Unspecified renal failure),2017,3,3259
mcd,N19 (Unspecified renal failure),2017,4,2964
mcd,N19 (Unspecified renal failure),2017,5,2863
mcd,N19 (Unspecified renal failure),2017,6,2532
mcd,N19 (Unspecified renal failure),2017,7,2618
mcd,N19 (Unspecified renal failure),2017,8,2584
mcd,N19 (Unspecified renal failure),2017,9,2628
mcd,N19 (Unspecified renal failure),2017,10,2814
mcd,N19 (Unspecified renal failure),2017,11,2840
mcd,N19 (Unspecified renal failure),2017,12,3003
mcd,N19 (Unspecified renal failure),2018,1,3508
mcd,N19 (Unspecified renal failure),2018,2,2936
mcd,N19 (Unspecified renal failure),2018,3,3025
mcd,N19 (Unspecified renal failure),2018,4,2775
mcd,N19 (Unspecified renal failure),2018,5,2586
mcd,N19 (Unspecified renal failure),2018,6,2436
mcd,N19 (Unspecified renal failure),2018,7,2524
mcd,N19 (Unspecified renal failure),2018,8,2503
mcd,N19 (Unspecified renal failure),2018,9,2391
